PersonId,AgentId,MetricDate,Copilot credits used for agents,Returning agent user (most recent and prior 28 days),Returning agent user (most recent and prior 7 days)
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2025-12-28,2,1,0
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-01-11,1,1,0
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-01-25,3,1,0
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-02-01,5,1,1
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-02-08,1,1,1
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-02-15,1,1,1
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-02-22,1,1,1
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-03-01,6,1,1
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-03-15,3,1,0
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-03-22,3,1,1
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-04-12,1,1,0
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-04-19,1,1,1
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-04-26,1,1,1
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-05-03,1,1,1
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-05-10,1,1,1
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-05-17,1,1,1
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-05-31,2,1,0
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-06-14,1,1,0
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-06-28,1,1,0
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-08-02,2,0,0
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-08-09,6,1,1
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-08-30,1,1,0
synthetic-person-01831,S_c5b2b7027fe80534c91c50a29084aa3c,2026-09-06,1,1,1
synthetic-person-01831,S_2c410bc8b4040e1a74d2cc7a661cbca9,2025-09-07,4,0,0
synthetic-person-01831,S_2c410bc8b4040e1a74d2cc7a661cbca9,2025-12-07,2,0,0
synthetic-person-01831,S_2c410bc8b4040e1a74d2cc7a661cbca9,2026-01-18,1,0,0
synthetic-person-01831,S_2c410bc8b4040e1a74d2cc7a661cbca9,2026-03-01,1,0,0
synthetic-person-01831,S_2c410bc8b4040e1a74d2cc7a661cbca9,2026-04-12,4,0,0
synthetic-person-01831,S_2c410bc8b4040e1a74d2cc7a661cbca9,2026-05-17,2,0,0
synthetic-person-01831,S_2c410bc8b4040e1a74d2cc7a661cbca9,2026-07-05,2,0,0
synthetic-person-01857,S_687cdde0b59284a39832f04e4f374b81,2025-09-28,1,0,0
synthetic-person-01857,S_687cdde0b59284a39832f04e4f374b81,2025-10-26,3,1,0
synthetic-person-01857,S_687cdde0b59284a39832f04e4f374b81,2025-11-30,1,0,0
synthetic-person-01857,S_687cdde0b59284a39832f04e4f374b81,2026-01-25,1,0,0
synthetic-person-01857,S_687cdde0b59284a39832f04e4f374b81,2026-03-15,1,0,0
synthetic-person-01857,S_687cdde0b59284a39832f04e4f374b81,2026-05-24,1,0,0
synthetic-person-01857,S_687cdde0b59284a39832f04e4f374b81,2026-06-28,1,0,0
synthetic-person-01857,S_687cdde0b59284a39832f04e4f374b81,2026-07-12,3,1,0
synthetic-person-01857,S_84dcd15318baff6c850f2dc386e21088,2025-11-16,1,0,0
synthetic-person-01857,S_84dcd15318baff6c850f2dc386e21088,2025-12-28,1,0,0
synthetic-person-01857,S_84dcd15318baff6c850f2dc386e21088,2026-01-11,1,1,0
synthetic-person-01857,S_84dcd15318baff6c850f2dc386e21088,2026-05-10,1,0,0
synthetic-person-01870,S_217ed9b68c653fc20e03bd98f7d0b455,2025-09-28,1,0,0
synthetic-person-01870,S_217ed9b68c653fc20e03bd98f7d0b455,2025-10-12,1,1,0
synthetic-person-01870,S_217ed9b68c653fc20e03bd98f7d0b455,2025-10-19,1,1,1
synthetic-person-01870,S_217ed9b68c653fc20e03bd98f7d0b455,2025-11-23,2,0,0
synthetic-person-01870,S_217ed9b68c653fc20e03bd98f7d0b455,2025-12-07,1,1,0
synthetic-person-01870,S_217ed9b68c653fc20e03bd98f7d0b455,2026-01-04,1,1,0
synthetic-person-01870,S_217ed9b68c653fc20e03bd98f7d0b455,2026-03-22,1,0,0
synthetic-person-01870,S_217ed9b68c653fc20e03bd98f7d0b455,2026-06-14,1,0,0
synthetic-person-01870,S_2721c273cdeb57c56a55faa30ca04342,2025-10-12,2,0,0
synthetic-person-01870,S_2721c273cdeb57c56a55faa30ca04342,2025-11-16,1,0,0
synthetic-person-01870,S_2721c273cdeb57c56a55faa30ca04342,2026-01-18,6,0,0
synthetic-person-01870,S_2721c273cdeb57c56a55faa30ca04342,2026-04-26,2,0,0
synthetic-person-01870,S_2721c273cdeb57c56a55faa30ca04342,2026-06-14,2,0,0
synthetic-person-01870,S_2721c273cdeb57c56a55faa30ca04342,2026-07-26,1,0,0
synthetic-person-01870,S_2721c273cdeb57c56a55faa30ca04342,2026-08-30,2,0,0
synthetic-person-01870,S_804d3247f15e77ce52fdc18643ed19e6,2025-10-05,1,0,0
synthetic-person-01870,S_804d3247f15e77ce52fdc18643ed19e6,2025-11-02,1,1,0
synthetic-person-01870,S_804d3247f15e77ce52fdc18643ed19e6,2025-11-30,1,1,0
synthetic-person-01870,S_804d3247f15e77ce52fdc18643ed19e6,2025-12-07,1,1,1
synthetic-person-01870,S_804d3247f15e77ce52fdc18643ed19e6,2025-12-14,2,1,1
synthetic-person-01870,S_804d3247f15e77ce52fdc18643ed19e6,2026-01-25,16,0,0
synthetic-person-01870,S_804d3247f15e77ce52fdc18643ed19e6,2026-02-15,1,1,0
synthetic-person-01870,S_804d3247f15e77ce52fdc18643ed19e6,2026-03-15,1,1,0
synthetic-person-01870,S_804d3247f15e77ce52fdc18643ed19e6,2026-03-29,1,1,0
synthetic-person-01870,S_804d3247f15e77ce52fdc18643ed19e6,2026-04-05,1,1,1
synthetic-person-01870,S_804d3247f15e77ce52fdc18643ed19e6,2026-04-26,1,1,0
synthetic-person-01870,S_804d3247f15e77ce52fdc18643ed19e6,2026-05-10,1,1,0
synthetic-person-01870,S_804d3247f15e77ce52fdc18643ed19e6,2026-08-30,2,0,0
synthetic-person-01870,S_845f3c36995f535eff116b9f45044850,2025-09-28,1,0,0
synthetic-person-01870,S_845f3c36995f535eff116b9f45044850,2025-11-23,1,0,0
synthetic-person-01870,S_845f3c36995f535eff116b9f45044850,2025-12-14,3,1,0
synthetic-person-01870,S_845f3c36995f535eff116b9f45044850,2025-12-28,1,1,0
synthetic-person-01870,S_845f3c36995f535eff116b9f45044850,2026-02-01,1,0,0
synthetic-person-01870,S_845f3c36995f535eff116b9f45044850,2026-02-15,3,1,0
synthetic-person-01870,S_845f3c36995f535eff116b9f45044850,2026-03-08,1,1,0
synthetic-person-01870,S_845f3c36995f535eff116b9f45044850,2026-05-24,1,0,0
synthetic-person-01870,S_845f3c36995f535eff116b9f45044850,2026-07-12,4,0,0
synthetic-person-01870,S_845f3c36995f535eff116b9f45044850,2026-07-19,2,1,1
synthetic-person-01870,S_c529259e518aae78cc9fae81a149df0c,2025-09-21,4,0,0
synthetic-person-01870,S_c529259e518aae78cc9fae81a149df0c,2025-12-07,2,0,0
synthetic-person-01870,S_c529259e518aae78cc9fae81a149df0c,2025-12-28,1,1,0
synthetic-person-01870,S_c529259e518aae78cc9fae81a149df0c,2026-03-01,1,0,0
synthetic-person-01870,S_c529259e518aae78cc9fae81a149df0c,2026-03-08,1,1,1
synthetic-person-01870,S_c529259e518aae78cc9fae81a149df0c,2026-04-12,1,0,0
synthetic-person-01870,S_c529259e518aae78cc9fae81a149df0c,2026-05-03,4,1,0
synthetic-person-01870,S_c529259e518aae78cc9fae81a149df0c,2026-06-14,1,0,0
synthetic-person-01870,S_c529259e518aae78cc9fae81a149df0c,2026-07-05,2,1,0
synthetic-person-01870,S_c529259e518aae78cc9fae81a149df0c,2026-07-19,2,1,0
synthetic-person-01870,S_3d9b5add12aeb3abab86df14b75f606c,2025-09-28,1,0,0
synthetic-person-01870,S_3d9b5add12aeb3abab86df14b75f606c,2025-11-09,1,0,0
synthetic-person-01870,S_3d9b5add12aeb3abab86df14b75f606c,2025-11-16,1,1,1
synthetic-person-01870,S_3d9b5add12aeb3abab86df14b75f606c,2025-12-28,1,0,0
synthetic-person-01870,S_3d9b5add12aeb3abab86df14b75f606c,2026-02-08,1,0,0
synthetic-person-01870,S_3d9b5add12aeb3abab86df14b75f606c,2026-03-15,2,0,0
synthetic-person-01870,S_3d9b5add12aeb3abab86df14b75f606c,2026-03-22,1,1,1
synthetic-person-01870,S_3d9b5add12aeb3abab86df14b75f606c,2026-05-17,1,0,0
synthetic-person-01870,S_3d9b5add12aeb3abab86df14b75f606c,2026-05-24,3,1,1
synthetic-person-01870,S_3d9b5add12aeb3abab86df14b75f606c,2026-06-07,3,1,0
synthetic-person-01870,S_3d9b5add12aeb3abab86df14b75f606c,2026-07-19,1,0,0
synthetic-person-01870,S_3d9b5add12aeb3abab86df14b75f606c,2026-08-02,2,1,0
synthetic-person-01870,S_13ecef55bf2187b4d42719c522d7cecb,2025-09-14,2,0,0
synthetic-person-01870,S_13ecef55bf2187b4d42719c522d7cecb,2025-10-19,1,0,0
synthetic-person-01870,S_13ecef55bf2187b4d42719c522d7cecb,2025-12-14,1,0,0
synthetic-person-01870,S_13ecef55bf2187b4d42719c522d7cecb,2026-05-03,5,0,0
synthetic-person-01870,S_13ecef55bf2187b4d42719c522d7cecb,2026-05-31,1,1,0
synthetic-person-01870,S_13ecef55bf2187b4d42719c522d7cecb,2026-06-07,2,1,1
synthetic-person-01870,S_13ecef55bf2187b4d42719c522d7cecb,2026-07-05,2,1,0
synthetic-person-01870,S_13ecef55bf2187b4d42719c522d7cecb,2026-08-02,1,1,0
synthetic-person-01870,S_13ecef55bf2187b4d42719c522d7cecb,2026-08-16,2,1,0
synthetic-person-01870,S_13ecef55bf2187b4d42719c522d7cecb,2026-08-23,3,1,1
synthetic-person-01870,S_4d5458e93760f842e8af8523d089a804,2025-09-21,1,0,0
synthetic-person-01870,S_4d5458e93760f842e8af8523d089a804,2025-09-28,1,1,1
synthetic-person-01870,S_4d5458e93760f842e8af8523d089a804,2026-05-10,1,0,0
synthetic-person-01870,S_4d5458e93760f842e8af8523d089a804,2026-06-28,5,0,0
synthetic-person-01870,S_4d5458e93760f842e8af8523d089a804,2026-07-12,1,1,0
synthetic-person-01870,S_4d5458e93760f842e8af8523d089a804,2026-08-02,2,1,0
synthetic-person-01870,S_feb39bf53a46fa7c0cc41e2706985e4b,2025-10-26,1,0,0
synthetic-person-01870,S_feb39bf53a46fa7c0cc41e2706985e4b,2025-11-23,4,1,0
synthetic-person-01870,S_feb39bf53a46fa7c0cc41e2706985e4b,2025-12-14,1,1,0
synthetic-person-01870,S_feb39bf53a46fa7c0cc41e2706985e4b,2026-01-25,1,0,0
synthetic-person-01870,S_feb39bf53a46fa7c0cc41e2706985e4b,2026-02-01,2,1,1
synthetic-person-01870,S_feb39bf53a46fa7c0cc41e2706985e4b,2026-03-15,1,0,0
synthetic-person-01870,S_feb39bf53a46fa7c0cc41e2706985e4b,2026-05-24,2,0,0
synthetic-person-01870,S_feb39bf53a46fa7c0cc41e2706985e4b,2026-07-05,2,0,0
synthetic-person-01870,S_feb39bf53a46fa7c0cc41e2706985e4b,2026-08-16,1,0,0
synthetic-person-01870,S_feb39bf53a46fa7c0cc41e2706985e4b,2026-09-06,3,1,0
synthetic-person-01885,S_da3080783cae9d88a21aed12bc93faea,2025-11-30,2,0,0
synthetic-person-01885,S_da3080783cae9d88a21aed12bc93faea,2026-02-22,11,0,0
synthetic-person-01885,S_da3080783cae9d88a21aed12bc93faea,2026-04-19,1,0,0
synthetic-person-01885,S_ac280a62a524ee4ae405564bc5532fa5,2025-09-28,2,0,0
synthetic-person-01885,S_ac280a62a524ee4ae405564bc5532fa5,2026-03-22,1,0,0
synthetic-person-01885,S_ac280a62a524ee4ae405564bc5532fa5,2026-04-19,1,1,0
synthetic-person-01885,S_ac280a62a524ee4ae405564bc5532fa5,2026-06-14,3,0,0
synthetic-person-01885,S_ac280a62a524ee4ae405564bc5532fa5,2026-06-21,1,1,1
synthetic-person-01934,S_589250214d4b591195a921a0760c34ff,2025-12-14,2,0,0
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2025-09-28,2,0,0
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2025-10-05,2,1,1
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2025-10-19,1,1,0
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2025-10-26,2,1,1
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2025-11-02,10,1,1
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2025-11-09,2,1,1
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2025-11-16,1,1,1
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2025-12-28,1,0,0
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2026-01-25,1,1,0
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2026-02-15,2,1,0
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2026-02-22,1,1,1
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2026-03-01,2,1,1
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2026-03-29,1,1,0
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2026-04-26,1,1,0
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2026-06-07,3,0,0
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2026-06-14,1,1,1
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2026-06-21,1,1,1
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2026-06-28,2,1,1
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2026-07-05,2,1,1
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2026-07-12,1,1,1
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2026-07-26,5,1,0
synthetic-person-01934,S_49f2daddf3889ff6a6a4081cc6fabdae,2026-08-23,1,1,0
synthetic-person-01934,S_67fe694805adc4be0a46bf16f786d0c5,2026-06-14,3,0,0
synthetic-person-01934,S_cffdcf816251968598445fc2eb7d0d69,2025-09-14,6,0,0
synthetic-person-01934,S_cffdcf816251968598445fc2eb7d0d69,2025-10-12,8,1,0
synthetic-person-01934,S_cffdcf816251968598445fc2eb7d0d69,2025-11-09,1,1,0
synthetic-person-01934,S_cffdcf816251968598445fc2eb7d0d69,2025-12-07,1,1,0
synthetic-person-01934,S_cffdcf816251968598445fc2eb7d0d69,2025-12-14,2,1,1
synthetic-person-01934,S_cffdcf816251968598445fc2eb7d0d69,2026-01-04,1,1,0
synthetic-person-01934,S_cffdcf816251968598445fc2eb7d0d69,2026-02-01,1,1,0
synthetic-person-01934,S_cffdcf816251968598445fc2eb7d0d69,2026-03-01,3,1,0
synthetic-person-01934,S_cffdcf816251968598445fc2eb7d0d69,2026-03-22,1,1,0
synthetic-person-01934,S_c1263ae8b03700096f9158a9a7ee327f,2025-09-14,3,0,0
synthetic-person-01934,S_c1263ae8b03700096f9158a9a7ee327f,2025-10-26,2,0,0
synthetic-person-01934,S_c1263ae8b03700096f9158a9a7ee327f,2025-11-02,4,1,1
synthetic-person-01934,S_c1263ae8b03700096f9158a9a7ee327f,2025-12-14,1,0,0
synthetic-person-01934,S_c1263ae8b03700096f9158a9a7ee327f,2025-12-28,2,1,0
synthetic-person-01934,S_c1263ae8b03700096f9158a9a7ee327f,2026-01-11,1,1,0
synthetic-person-01934,S_c1263ae8b03700096f9158a9a7ee327f,2026-03-01,1,0,0
synthetic-person-01934,S_c1263ae8b03700096f9158a9a7ee327f,2026-05-24,1,0,0
synthetic-person-01934,S_c1263ae8b03700096f9158a9a7ee327f,2026-08-09,1,0,0
synthetic-person-01934,S_c1263ae8b03700096f9158a9a7ee327f,2026-08-16,1,1,1
synthetic-person-01934,S_c1263ae8b03700096f9158a9a7ee327f,2026-08-23,5,1,1
synthetic-person-01934,S_c1263ae8b03700096f9158a9a7ee327f,2026-09-06,3,1,0
synthetic-person-01935,S_16a1703b6ceaaa815000ab0b5d462bc7,2025-10-19,1,0,0
synthetic-person-01935,S_16a1703b6ceaaa815000ab0b5d462bc7,2026-01-25,1,0,0
synthetic-person-01935,S_16a1703b6ceaaa815000ab0b5d462bc7,2026-02-01,1,1,1
synthetic-person-01935,S_16a1703b6ceaaa815000ab0b5d462bc7,2026-03-08,4,0,0
synthetic-person-01935,S_16a1703b6ceaaa815000ab0b5d462bc7,2026-03-29,1,1,0
synthetic-person-01935,S_16a1703b6ceaaa815000ab0b5d462bc7,2026-05-31,1,0,0
synthetic-person-01935,S_16a1703b6ceaaa815000ab0b5d462bc7,2026-08-30,1,0,0
synthetic-person-01935,S_335b0be52de7190227ba0f8477466a5d,2025-09-28,1,0,0
synthetic-person-01935,S_335b0be52de7190227ba0f8477466a5d,2025-12-07,1,0,0
synthetic-person-01935,S_335b0be52de7190227ba0f8477466a5d,2026-01-11,9,0,0
synthetic-person-01935,S_335b0be52de7190227ba0f8477466a5d,2026-02-08,1,1,0
synthetic-person-01935,S_335b0be52de7190227ba0f8477466a5d,2026-03-22,3,0,0
synthetic-person-01935,S_335b0be52de7190227ba0f8477466a5d,2026-08-16,1,0,0
synthetic-person-01935,S_bf82954253e2fb4047c7292a61705c7b,2025-10-19,1,0,0
synthetic-person-01935,S_bf82954253e2fb4047c7292a61705c7b,2025-11-23,1,0,0
synthetic-person-01935,S_bf82954253e2fb4047c7292a61705c7b,2025-12-14,1,1,0
synthetic-person-01935,S_bf82954253e2fb4047c7292a61705c7b,2025-12-28,1,1,0
synthetic-person-01935,S_bf82954253e2fb4047c7292a61705c7b,2026-01-18,1,1,0
synthetic-person-01935,S_bf82954253e2fb4047c7292a61705c7b,2026-01-25,1,1,1
synthetic-person-01935,S_bf82954253e2fb4047c7292a61705c7b,2026-02-08,8,1,0
synthetic-person-01935,S_bf82954253e2fb4047c7292a61705c7b,2026-05-10,1,0,0
synthetic-person-01935,S_bf82954253e2fb4047c7292a61705c7b,2026-05-17,1,1,1
synthetic-person-01935,S_bf82954253e2fb4047c7292a61705c7b,2026-06-28,1,0,0
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2025-09-07,1,0,0
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2025-09-14,1,1,1
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2025-12-14,2,0,0
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-01-04,1,1,0
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-02-08,1,0,0
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-02-15,1,1,1
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-03-01,1,1,0
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-04-19,1,0,0
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-05-17,1,1,0
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-05-24,1,1,1
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-06-07,2,1,0
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-06-14,3,1,1
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-06-21,1,1,1
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-06-28,1,1,1
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-07-12,1,1,0
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-07-26,1,1,0
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-08-09,1,1,0
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-08-30,1,1,0
synthetic-person-01935,S_f834138980bfc0f7415d1674d0d6e923,2026-09-06,2,1,1
synthetic-person-01935,S_c529259e518aae78cc9fae81a149df0c,2025-09-21,1,0,0
synthetic-person-01935,S_c529259e518aae78cc9fae81a149df0c,2025-12-07,1,0,0
synthetic-person-01935,S_c529259e518aae78cc9fae81a149df0c,2026-02-22,1,0,0
synthetic-person-01935,S_c529259e518aae78cc9fae81a149df0c,2026-03-08,1,1,0
synthetic-person-01935,S_c529259e518aae78cc9fae81a149df0c,2026-04-05,1,1,0
synthetic-person-01935,S_c529259e518aae78cc9fae81a149df0c,2026-04-19,2,1,0
synthetic-person-01935,S_c529259e518aae78cc9fae81a149df0c,2026-05-24,16,0,0
synthetic-person-01935,S_c529259e518aae78cc9fae81a149df0c,2026-06-28,1,0,0
synthetic-person-01935,S_c529259e518aae78cc9fae81a149df0c,2026-07-05,4,1,1
synthetic-person-01935,S_c529259e518aae78cc9fae81a149df0c,2026-07-19,1,1,0
synthetic-person-01935,S_c529259e518aae78cc9fae81a149df0c,2026-08-30,3,0,0
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2025-09-07,2,0,0
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2025-09-28,1,1,0
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2025-10-05,2,1,1
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2025-10-12,1,1,1
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2025-10-26,1,1,0
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2025-11-02,1,1,1
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2025-11-09,2,1,1
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2025-11-23,1,1,0
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2025-12-28,4,0,0
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2026-01-04,1,1,1
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2026-01-11,1,1,1
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2026-02-01,1,1,0
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2026-02-08,4,1,1
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2026-02-15,2,1,1
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2026-04-19,1,0,0
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2026-04-26,1,1,1
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2026-05-10,1,1,0
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2026-06-28,1,0,0
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2026-07-26,2,1,0
synthetic-person-01935,S_794cd4838a7ff5024b2ebd918724e7a0,2026-08-30,1,0,0
synthetic-person-01935,S_cf512397817a0d78b93e8e2a8e75a1d5,2025-10-26,1,0,0
synthetic-person-01935,S_cf512397817a0d78b93e8e2a8e75a1d5,2026-02-15,1,0,0
synthetic-person-01935,S_cf512397817a0d78b93e8e2a8e75a1d5,2026-03-29,2,0,0
synthetic-person-01935,S_cf512397817a0d78b93e8e2a8e75a1d5,2026-04-12,1,1,0
synthetic-person-01935,S_cf512397817a0d78b93e8e2a8e75a1d5,2026-06-07,4,0,0
synthetic-person-01935,S_cf512397817a0d78b93e8e2a8e75a1d5,2026-07-19,4,0,0
synthetic-person-01935,S_cf512397817a0d78b93e8e2a8e75a1d5,2026-08-30,1,0,0
synthetic-person-01935,S_cf512397817a0d78b93e8e2a8e75a1d5,2026-09-06,1,1,1
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2025-09-07,1,0,0
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2025-11-02,3,0,0
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2025-12-14,1,0,0
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2025-12-28,2,1,0
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2026-01-04,1,1,1
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2026-01-11,1,1,1
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2026-01-25,1,1,0
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2026-02-22,1,1,0
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2026-03-01,2,1,1
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2026-03-15,1,1,0
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2026-04-26,2,0,0
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2026-05-24,1,1,0
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2026-05-31,3,1,1
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2026-06-14,2,1,0
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2026-08-02,1,0,0
synthetic-person-01947,S_a9bf0599396310ba73686efb4d19aafc,2026-08-23,1,1,0
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2025-10-05,2,0,0
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2025-10-12,1,1,1
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2025-10-19,3,1,1
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2025-11-09,1,1,0
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2025-11-23,5,1,0
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2025-11-30,4,1,1
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2026-02-01,2,0,0
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2026-02-08,1,1,1
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2026-03-08,2,1,0
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2026-03-22,1,1,0
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2026-04-05,4,1,0
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2026-04-12,2,1,1
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2026-05-24,5,0,0
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2026-06-21,1,1,0
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2026-08-02,1,0,0
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2026-08-16,7,1,0
synthetic-person-01947,S_4c8d77e7f96463ba60f342f854afbc12,2026-09-06,2,1,0
synthetic-person-01974,S_ae0c271d04b63d79eecfb5a2870e970f,2025-09-28,1,0,0
synthetic-person-01974,S_ae0c271d04b63d79eecfb5a2870e970f,2026-01-25,1,0,0
