PersonId,MetricDate,Language,Feature,Usage count by language and feature
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-05-08,json,code_completion,2
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-05-08,markdown,chat_panel_ask_mode,3
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-05-08,markdown,chat_panel_unknown_mode,1
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-05-08,markdown,code_completion,4
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-05-08,sql,chat_inline,2
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-05-08,sql,code_completion,5
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-05-08,sql,copilot_app,2
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-05-08,typescript,chat_inline,1
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-05-08,typescript,code_completion,3
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-05-08,typescript,copilot_app,2
ccb7be54-d0d0-357e-b1c5-47fa8c23f549,2026-05-08,go,copilot_app,1
ccb7be54-d0d0-357e-b1c5-47fa8c23f549,2026-05-08,yaml,code_completion,4
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-05-08,go,code_completion,2
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-05-08,go,copilot_cli,1
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-05-08,sql,code_completion,2
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-05-08,sql,copilot_cli,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-05-08,c#,chat_inline,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-05-08,python,code_completion,1
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-05-08,java,code_completion,10
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-05-08,java,copilot_cli,1
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-05-08,sql,code_completion,5
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-05-08,sql,copilot_cli,1
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-05-08,c#,chat_panel_ask_mode,1
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-05-08,c#,code_completion,1
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-05-08,java,code_completion,4
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-05-08,javascript,chat_inline,1
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-05-08,javascript,code_completion,3
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-05-08,json,chat_panel_edit_mode,1
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-05-08,json,code_completion,1
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-05-08,python,chat_panel_edit_mode,1
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-05-08,python,code_completion,3
d76f0b24-1370-3b6f-81fa-de61d93e7ebe,2026-05-08,javascript,chat_inline,1
d76f0b24-1370-3b6f-81fa-de61d93e7ebe,2026-05-08,javascript,chat_panel_agent_mode,4
d76f0b24-1370-3b6f-81fa-de61d93e7ebe,2026-05-08,javascript,code_completion,14
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-05-08,javascript,chat_panel_edit_mode,1
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-05-08,javascript,chat_panel_plan_mode,1
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-05-08,javascript,code_completion,3
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-05-08,python,chat_panel_edit_mode,1
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-05-08,python,code_completion,4
d86225ec-57c8-3039-9b73-5067e9668517,2026-05-08,sql,chat_panel_ask_mode,9
d86225ec-57c8-3039-9b73-5067e9668517,2026-05-08,sql,code_completion,32
d86225ec-57c8-3039-9b73-5067e9668517,2026-05-08,sql,copilot_app,9
d87769d0-ee92-3610-a3aa-b2333a1b3278,2026-05-08,javascript,chat_panel_edit_mode,3
d87769d0-ee92-3610-a3aa-b2333a1b3278,2026-05-08,javascript,code_completion,2
d87769d0-ee92-3610-a3aa-b2333a1b3278,2026-05-08,python,chat_panel_agent_mode,1
d87769d0-ee92-3610-a3aa-b2333a1b3278,2026-05-08,python,chat_panel_edit_mode,1
d87769d0-ee92-3610-a3aa-b2333a1b3278,2026-05-08,python,code_completion,8
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-05-08,javascript,agent_edit,1
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-05-08,javascript,chat_panel_agent_mode,1
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-05-08,javascript,chat_panel_ask_mode,2
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-05-08,javascript,code_completion,4
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-05-08,json,agent_edit,1
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-05-08,json,chat_inline,1
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-05-08,json,chat_panel_agent_mode,1
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-05-08,json,code_completion,4
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-05-08,java,chat_panel_ask_mode,3
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-05-08,java,code_completion,8
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-05-08,typescript,agent_edit,4
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-05-08,typescript,code_completion,4
dfc70541-9d37-355c-af06-9bf106459cdb,2026-05-08,sql,chat_panel_agent_mode,2
dfc70541-9d37-355c-af06-9bf106459cdb,2026-05-08,sql,chat_panel_ask_mode,3
dfc70541-9d37-355c-af06-9bf106459cdb,2026-05-08,sql,code_completion,2
dfc70541-9d37-355c-af06-9bf106459cdb,2026-05-08,yaml,chat_panel_agent_mode,2
dfc70541-9d37-355c-af06-9bf106459cdb,2026-05-08,yaml,chat_panel_ask_mode,2
dfc70541-9d37-355c-af06-9bf106459cdb,2026-05-08,yaml,code_completion,5
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-05-08,java,chat_panel_agent_mode,2
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-05-08,java,code_completion,7
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-05-08,python,chat_panel_edit_mode,5
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-05-08,python,code_completion,9
e1cc6b6d-fb31-33a3-a2d8-fe2e497b8323,2026-05-08,javascript,code_completion,2
e1cc6b6d-fb31-33a3-a2d8-fe2e497b8323,2026-05-08,json,chat_panel_ask_mode,1
e1cc6b6d-fb31-33a3-a2d8-fe2e497b8323,2026-05-08,json,code_completion,1
e1cc6b6d-fb31-33a3-a2d8-fe2e497b8323,2026-05-08,python,code_completion,1
e402d019-6155-3bff-9228-4911ea446777,2026-05-08,json,chat_panel_ask_mode,1
e402d019-6155-3bff-9228-4911ea446777,2026-05-08,markdown,chat_panel_ask_mode,1
e402d019-6155-3bff-9228-4911ea446777,2026-05-08,markdown,code_completion,1
e6647a27-162c-349c-88fa-73edee1ad252,2026-05-08,typescript,code_completion,4
e6647a27-162c-349c-88fa-73edee1ad252,2026-05-08,yaml,chat_panel_ask_mode,1
e6647a27-162c-349c-88fa-73edee1ad252,2026-05-08,yaml,code_completion,2
e69f5e43-374e-3577-a194-03eca473eb86,2026-05-08,markdown,chat_inline,2
e69f5e43-374e-3577-a194-03eca473eb86,2026-05-08,markdown,chat_panel_agent_mode,1
e69f5e43-374e-3577-a194-03eca473eb86,2026-05-08,markdown,chat_panel_ask_mode,1
e69f5e43-374e-3577-a194-03eca473eb86,2026-05-08,markdown,code_completion,19
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-05-08,markdown,chat_panel_ask_mode,2
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-05-08,markdown,code_completion,6
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-05-08,markdown,copilot_cli,3
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-05-08,unknown,chat_panel_ask_mode,2
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-05-08,unknown,code_completion,6
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-05-08,unknown,copilot_cli,3
e71fe34e-9aa5-3ade-8054-a639af523373,2026-05-08,c#,chat_panel_agent_mode,4
e71fe34e-9aa5-3ade-8054-a639af523373,2026-05-08,c#,code_completion,2
e71fe34e-9aa5-3ade-8054-a639af523373,2026-05-08,markdown,code_completion,5
ea133f80-908c-3a40-af86-f0745e517fd2,2026-05-08,typescript,code_completion,1
ea326c72-2ef2-3b5f-8d50-d3dcecd37399,2026-05-08,c#,chat_panel_ask_mode,1
ea326c72-2ef2-3b5f-8d50-d3dcecd37399,2026-05-08,c#,chat_panel_custom_mode,1
ea326c72-2ef2-3b5f-8d50-d3dcecd37399,2026-05-08,c#,chat_panel_plan_mode,1
ea326c72-2ef2-3b5f-8d50-d3dcecd37399,2026-05-08,c#,code_completion,8
ea326c72-2ef2-3b5f-8d50-d3dcecd37399,2026-05-08,sql,chat_panel_agent_mode,2
ea326c72-2ef2-3b5f-8d50-d3dcecd37399,2026-05-08,sql,code_completion,11
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-05-08,javascript,chat_panel_agent_mode,1
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-05-08,javascript,chat_panel_ask_mode,3
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-05-08,javascript,code_completion,5
ee050ecd-57ea-3832-a38e-ae414aa09dc3,2026-05-08,go,code_completion,3
ee050ecd-57ea-3832-a38e-ae414aa09dc3,2026-05-08,sql,chat_panel_edit_mode,1
ee050ecd-57ea-3832-a38e-ae414aa09dc3,2026-05-08,sql,code_completion,6
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-05-08,javascript,chat_panel_agent_mode,1
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-05-08,javascript,code_completion,6
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-05-08,javascript,copilot_cli,2
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-05-08,typescript,agent_edit,3
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-05-08,typescript,chat_panel_agent_mode,4
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-05-08,typescript,code_completion,12
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-05-08,typescript,copilot_cli,1
eed2ebc1-be51-3590-b59c-000c6526614f,2026-05-08,go,chat_inline,1
eed2ebc1-be51-3590-b59c-000c6526614f,2026-05-08,go,chat_panel_agent_mode,1
eed2ebc1-be51-3590-b59c-000c6526614f,2026-05-08,go,chat_panel_edit_mode,2
eed2ebc1-be51-3590-b59c-000c6526614f,2026-05-08,go,code_completion,3
eed2ebc1-be51-3590-b59c-000c6526614f,2026-05-08,unknown,chat_inline,1
eed2ebc1-be51-3590-b59c-000c6526614f,2026-05-08,unknown,chat_panel_agent_mode,1
eed2ebc1-be51-3590-b59c-000c6526614f,2026-05-08,unknown,chat_panel_edit_mode,1
eed2ebc1-be51-3590-b59c-000c6526614f,2026-05-08,unknown,code_completion,9
f1541aa7-7f5e-34b8-ad78-3cd8edc99ac6,2026-05-08,typescript,chat_inline,2
f1541aa7-7f5e-34b8-ad78-3cd8edc99ac6,2026-05-08,typescript,chat_panel_ask_mode,1
f1541aa7-7f5e-34b8-ad78-3cd8edc99ac6,2026-05-08,typescript,code_completion,2
f1541aa7-7f5e-34b8-ad78-3cd8edc99ac6,2026-05-08,typescript,copilot_cli,2
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-05-08,c#,code_completion,3
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-05-08,go,chat_panel_agent_mode,1
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-05-08,go,code_completion,3
f2469968-f4ce-3c30-aece-76c96bba977f,2026-05-08,java,chat_panel_custom_mode,2
f2469968-f4ce-3c30-aece-76c96bba977f,2026-05-08,java,code_completion,5
f2469968-f4ce-3c30-aece-76c96bba977f,2026-05-08,typescript,chat_panel_custom_mode,1
f2469968-f4ce-3c30-aece-76c96bba977f,2026-05-08,typescript,chat_panel_plan_mode,3
f2469968-f4ce-3c30-aece-76c96bba977f,2026-05-08,typescript,code_completion,12
f37b1d54-4726-3503-b093-7096160494d8,2026-05-08,javascript,code_completion,2
f37b1d54-4726-3503-b093-7096160494d8,2026-05-08,python,agent_edit,2
f37b1d54-4726-3503-b093-7096160494d8,2026-05-08,python,chat_inline,2
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-05-08,c#,agent_edit,1
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-05-08,c#,chat_panel_edit_mode,2
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-05-08,c#,code_completion,2
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-05-08,json,agent_edit,1
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-05-08,json,chat_panel_edit_mode,2
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-05-08,json,code_completion,3
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-05-08,sql,agent_edit,2
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-05-08,c#,code_completion,3
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-05-08,typescript,chat_panel_ask_mode,3
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-05-08,typescript,code_completion,4
fc6b0572-45d8-3b03-83c0-32448621bbb3,2026-05-08,json,chat_panel_edit_mode,1
fc6b0572-45d8-3b03-83c0-32448621bbb3,2026-05-08,python,chat_panel_edit_mode,1
06e33f1d-dda0-31b8-915e-bde6cf9b4012,2026-05-11,sql,chat_inline,2
06e33f1d-dda0-31b8-915e-bde6cf9b4012,2026-05-11,sql,chat_panel_ask_mode,3
06e33f1d-dda0-31b8-915e-bde6cf9b4012,2026-05-11,sql,code_completion,7
06e33f1d-dda0-31b8-915e-bde6cf9b4012,2026-05-11,sql,copilot_cli,2
071015e8-3dae-3fe5-84fb-880f24672395,2026-05-11,java,agent_edit,1
071015e8-3dae-3fe5-84fb-880f24672395,2026-05-11,java,code_completion,4
071015e8-3dae-3fe5-84fb-880f24672395,2026-05-11,python,code_completion,2
071015e8-3dae-3fe5-84fb-880f24672395,2026-05-11,sql,agent_edit,1
071015e8-3dae-3fe5-84fb-880f24672395,2026-05-11,sql,code_completion,4
071015e8-3dae-3fe5-84fb-880f24672395,2026-05-11,sql,copilot_cli,1
0769202c-7965-32a1-8d36-1cd52b64377d,2026-05-11,go,code_completion,4
0769202c-7965-32a1-8d36-1cd52b64377d,2026-05-11,json,code_completion,4
0834a8d5-db47-3f2b-8f52-89726cb486de,2026-05-11,json,chat_panel_edit_mode,1
0834a8d5-db47-3f2b-8f52-89726cb486de,2026-05-11,json,code_completion,9
0834a8d5-db47-3f2b-8f52-89726cb486de,2026-05-11,json,copilot_cli,4
0834a8d5-db47-3f2b-8f52-89726cb486de,2026-05-11,typescript,copilot_cli,2
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-05-11,json,chat_panel_edit_mode,5
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-05-11,json,code_completion,10
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-05-11,json,copilot_app,1
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-05-11,markdown,chat_panel_edit_mode,4
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-05-11,markdown,code_completion,13
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-05-11,markdown,copilot_app,5
0d06916c-fc74-37b3-8630-7f2eb8b27347,2026-05-11,c#,code_completion,1
0d06916c-fc74-37b3-8630-7f2eb8b27347,2026-05-11,go,code_completion,1
103be95c-0738-36fc-9aca-d07b1504909a,2026-05-11,java,agent_edit,2
103be95c-0738-36fc-9aca-d07b1504909a,2026-05-11,java,chat_panel_ask_mode,1
103be95c-0738-36fc-9aca-d07b1504909a,2026-05-11,java,chat_panel_edit_mode,1
103be95c-0738-36fc-9aca-d07b1504909a,2026-05-11,java,code_completion,12
103be95c-0738-36fc-9aca-d07b1504909a,2026-05-11,python,agent_edit,1
103be95c-0738-36fc-9aca-d07b1504909a,2026-05-11,python,chat_panel_ask_mode,3
103be95c-0738-36fc-9aca-d07b1504909a,2026-05-11,python,chat_panel_edit_mode,5
103be95c-0738-36fc-9aca-d07b1504909a,2026-05-11,python,code_completion,14
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-05-11,javascript,agent_edit,2
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-05-11,javascript,code_completion,3
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-05-11,python,agent_edit,1
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-05-11,python,code_completion,3
15d19e1d-74b8-3948-867f-63a4a1188539,2026-05-11,javascript,code_completion,1
15d19e1d-74b8-3948-867f-63a4a1188539,2026-05-11,json,agent_edit,1
15d19e1d-74b8-3948-867f-63a4a1188539,2026-05-11,json,chat_panel_edit_mode,1
15d19e1d-74b8-3948-867f-63a4a1188539,2026-05-11,json,code_completion,3
15d19e1d-74b8-3948-867f-63a4a1188539,2026-05-11,typescript,chat_panel_plan_mode,1
15d19e1d-74b8-3948-867f-63a4a1188539,2026-05-11,typescript,code_completion,3
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-05-11,javascript,code_completion,3
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-05-11,typescript,agent_edit,1
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-05-11,typescript,code_completion,4
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-05-11,java,chat_panel_edit_mode,1
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-05-11,java,code_completion,2
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-05-11,javascript,code_completion,2
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-05-11,python,chat_panel_edit_mode,1
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-05-11,python,code_completion,2
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-05-11,python,copilot_app,1
18d39ce1-5a60-3a9e-9621-bfa693409e77,2026-05-11,typescript,chat_inline,2
18d39ce1-5a60-3a9e-9621-bfa693409e77,2026-05-11,typescript,chat_panel_edit_mode,5
18d39ce1-5a60-3a9e-9621-bfa693409e77,2026-05-11,typescript,code_completion,12
18d39ce1-5a60-3a9e-9621-bfa693409e77,2026-05-11,yaml,chat_inline,3
18d39ce1-5a60-3a9e-9621-bfa693409e77,2026-05-11,yaml,chat_panel_edit_mode,2
18d39ce1-5a60-3a9e-9621-bfa693409e77,2026-05-11,yaml,code_completion,12
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-05-11,typescript,chat_inline,1
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-05-11,typescript,chat_panel_ask_mode,1
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-05-11,typescript,chat_panel_edit_mode,1
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-05-11,typescript,code_completion,14
1e77b604-3a35-382d-aef0-2546310e4c08,2026-05-11,c#,chat_panel_agent_mode,2
1e77b604-3a35-382d-aef0-2546310e4c08,2026-05-11,c#,code_completion,6
1e77b604-3a35-382d-aef0-2546310e4c08,2026-05-11,javascript,chat_panel_ask_mode,1
1e77b604-3a35-382d-aef0-2546310e4c08,2026-05-11,javascript,code_completion,10
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-05-11,javascript,code_completion,2
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-05-11,typescript,chat_panel_ask_mode,1
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-05-11,typescript,code_completion,3
2111daa9-5dbb-36aa-b675-efab46559d5d,2026-05-11,python,agent_edit,2
2111daa9-5dbb-36aa-b675-efab46559d5d,2026-05-11,python,chat_panel_ask_mode,1
2111daa9-5dbb-36aa-b675-efab46559d5d,2026-05-11,python,code_completion,5
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-05-11,java,code_completion,2
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-05-11,python,chat_panel_ask_mode,1
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-05-11,python,code_completion,1
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-05-11,typescript,chat_panel_plan_mode,1
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-05-11,typescript,code_completion,1
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-05-11,python,chat_inline,3
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-05-11,python,chat_panel_custom_mode,2
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-05-11,python,code_completion,8
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-05-11,typescript,chat_panel_custom_mode,1
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-05-11,typescript,code_completion,3
226055f6-f55e-381a-9363-c4f462e58856,2026-05-11,c#,agent_edit,1
226055f6-f55e-381a-9363-c4f462e58856,2026-05-11,c#,code_completion,4
226055f6-f55e-381a-9363-c4f462e58856,2026-05-11,java,code_completion,1
23085cdc-54fb-36cc-b1b5-242866ace099,2026-05-11,typescript,chat_inline,1
23085cdc-54fb-36cc-b1b5-242866ace099,2026-05-11,typescript,chat_panel_agent_mode,2
23085cdc-54fb-36cc-b1b5-242866ace099,2026-05-11,typescript,code_completion,6
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-05-11,c#,chat_inline,1
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-05-11,c#,chat_panel_ask_mode,1
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-05-11,c#,code_completion,2
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-05-11,sql,chat_panel_ask_mode,1
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-05-11,sql,code_completion,1
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-05-11,typescript,code_completion,2
2a367cc3-cd10-3636-afde-496c005f90f9,2026-05-11,c#,chat_panel_edit_mode,5
2a367cc3-cd10-3636-afde-496c005f90f9,2026-05-11,c#,code_completion,6
2a367cc3-cd10-3636-afde-496c005f90f9,2026-05-11,javascript,chat_panel_edit_mode,3
2a367cc3-cd10-3636-afde-496c005f90f9,2026-05-11,javascript,code_completion,6
2e76675e-a56d-3d02-b097-dab2c2fef6e5,2026-05-11,sql,chat_panel_ask_mode,1
2e76675e-a56d-3d02-b097-dab2c2fef6e5,2026-05-11,sql,code_completion,1
2e76675e-a56d-3d02-b097-dab2c2fef6e5,2026-05-11,typescript,chat_panel_ask_mode,1
2e76675e-a56d-3d02-b097-dab2c2fef6e5,2026-05-11,typescript,copilot_cli,1
2fd79494-a377-3a29-a882-b11802cfee0c,2026-05-11,javascript,chat_panel_agent_mode,1
2fd79494-a377-3a29-a882-b11802cfee0c,2026-05-11,javascript,code_completion,5
2fd79494-a377-3a29-a882-b11802cfee0c,2026-05-11,python,chat_panel_agent_mode,1
2fd79494-a377-3a29-a882-b11802cfee0c,2026-05-11,python,code_completion,4
2fdf5375-31c8-3c6a-9cf3-12465dbec4a5,2026-05-11,javascript,chat_panel_edit_mode,1
2fdf5375-31c8-3c6a-9cf3-12465dbec4a5,2026-05-11,javascript,code_completion,3
2fdf5375-31c8-3c6a-9cf3-12465dbec4a5,2026-05-11,markdown,chat_panel_ask_mode,2
2fdf5375-31c8-3c6a-9cf3-12465dbec4a5,2026-05-11,markdown,chat_panel_edit_mode,1
2fdf5375-31c8-3c6a-9cf3-12465dbec4a5,2026-05-11,markdown,code_completion,2
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-05-11,python,chat_panel_plan_mode,2
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-05-11,python,code_completion,4
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-05-11,unknown,chat_inline,3
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-05-11,unknown,chat_panel_plan_mode,3
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-05-11,unknown,code_completion,6
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-05-11,yaml,chat_inline,2
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-05-11,yaml,code_completion,4
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-05-11,typescript,chat_panel_unknown_mode,1
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-05-11,typescript,code_completion,7
36609ac4-6206-306e-8839-af98e2ad9c27,2026-05-11,typescript,agent_edit,1
36609ac4-6206-306e-8839-af98e2ad9c27,2026-05-11,typescript,chat_inline,1
36609ac4-6206-306e-8839-af98e2ad9c27,2026-05-11,typescript,code_completion,5
36609ac4-6206-306e-8839-af98e2ad9c27,2026-05-11,yaml,chat_inline,2
36609ac4-6206-306e-8839-af98e2ad9c27,2026-05-11,yaml,chat_panel_unknown_mode,1
36609ac4-6206-306e-8839-af98e2ad9c27,2026-05-11,yaml,code_completion,6
36f0982a-ff58-3c66-9847-439d640e7d96,2026-05-11,markdown,chat_panel_edit_mode,1
36f0982a-ff58-3c66-9847-439d640e7d96,2026-05-11,markdown,chat_panel_unknown_mode,1
36f0982a-ff58-3c66-9847-439d640e7d96,2026-05-11,markdown,code_completion,3
36f0982a-ff58-3c66-9847-439d640e7d96,2026-05-11,markdown,copilot_cli,2
36f0982a-ff58-3c66-9847-439d640e7d96,2026-05-11,typescript,chat_panel_unknown_mode,1
36f0982a-ff58-3c66-9847-439d640e7d96,2026-05-11,typescript,code_completion,2
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-05-11,java,chat_inline,1
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-05-11,java,chat_panel_agent_mode,2
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-05-11,java,code_completion,4
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-05-11,sql,chat_inline,1
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-05-11,sql,chat_panel_agent_mode,1
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-05-11,sql,code_completion,1
3c828a67-8a44-3a18-a2db-213948c73e01,2026-05-11,json,code_completion,3
3c828a67-8a44-3a18-a2db-213948c73e01,2026-05-11,markdown,code_completion,3
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-05-11,c#,code_completion,7
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-05-11,markdown,chat_inline,1
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-05-11,markdown,chat_panel_agent_mode,3
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-05-11,markdown,code_completion,6
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-05-11,python,chat_inline,1
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-05-11,python,chat_panel_agent_mode,2
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-05-11,python,code_completion,9
3f3adad3-22df-3188-a572-bab43c8f0258,2026-05-11,yaml,chat_inline,1
3f3adad3-22df-3188-a572-bab43c8f0258,2026-05-11,yaml,chat_panel_agent_mode,2
3f3adad3-22df-3188-a572-bab43c8f0258,2026-05-11,yaml,chat_panel_ask_mode,5
3f3adad3-22df-3188-a572-bab43c8f0258,2026-05-11,yaml,code_completion,8
423348ca-0838-3372-a616-b4cda0468666,2026-05-11,c#,chat_inline,1
423348ca-0838-3372-a616-b4cda0468666,2026-05-11,c#,chat_panel_agent_mode,7
