PersonId,MetricDate,Model,Feature,Usage count by model and feature
5cb2e039-2dc8-3bad-9d23-4bfddc143afe,2026-05-21,claude-haiku-4.5,chat_panel_agent_mode,1
5cb2e039-2dc8-3bad-9d23-4bfddc143afe,2026-05-21,claude-haiku-4.5,chat_panel_ask_mode,1
5cb2e039-2dc8-3bad-9d23-4bfddc143afe,2026-05-21,claude-haiku-4.5,code_completion,5
5de859d5-b06b-3878-b7f0-64c4e91191df,2026-05-21,claude-haiku-4.5,code_completion,1
5de859d5-b06b-3878-b7f0-64c4e91191df,2026-05-21,gpt-5.4-mini,code_completion,1
5de859d5-b06b-3878-b7f0-64c4e91191df,2026-05-21,gpt-5.6-terra,chat_panel_ask_mode,1
5fa5d9c4-22b7-39f7-a3b2-d521ea60b47b,2026-05-21,gpt-5.6-terra,chat_panel_agent_mode,1
5fa5d9c4-22b7-39f7-a3b2-d521ea60b47b,2026-05-21,gpt-5.6-terra,chat_panel_unknown_mode,3
5fa5d9c4-22b7-39f7-a3b2-d521ea60b47b,2026-05-21,gpt-5.6-terra,code_completion,12
6001b0b7-96fc-3fe1-aef1-329c8e2f62ce,2026-05-21,claude-haiku-4.5,chat_inline,1
6001b0b7-96fc-3fe1-aef1-329c8e2f62ce,2026-05-21,claude-haiku-4.5,code_completion,6
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-05-21,claude-haiku-4.5,chat_panel_ask_mode,1
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-05-21,claude-haiku-4.5,chat_panel_plan_mode,1
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-05-21,gpt-5.4,chat_panel_ask_mode,1
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-05-21,gpt-5.4,chat_panel_plan_mode,1
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-05-21,gpt-5.4,code_completion,3
68b45261-85be-3d03-a069-5aa6ffe8e8ca,2026-05-21,gpt-5.3-codex,chat_panel_agent_mode,1
68b45261-85be-3d03-a069-5aa6ffe8e8ca,2026-05-21,gpt-5.3-codex,chat_panel_ask_mode,1
68b45261-85be-3d03-a069-5aa6ffe8e8ca,2026-05-21,gpt-5.3-codex,code_completion,2
68b45261-85be-3d03-a069-5aa6ffe8e8ca,2026-05-21,gpt-5.4-mini,code_completion,2
6c21f96e-4015-302f-a95a-0918b22b3ad8,2026-05-21,claude-haiku-4.5,chat_panel_plan_mode,1
6c21f96e-4015-302f-a95a-0918b22b3ad8,2026-05-21,claude-haiku-4.5,code_completion,1
6c21f96e-4015-302f-a95a-0918b22b3ad8,2026-05-21,gpt-5.6-terra,chat_panel_plan_mode,1
6c21f96e-4015-302f-a95a-0918b22b3ad8,2026-05-21,gpt-5.6-terra,code_completion,1
74cd4f7c-116b-3316-bf7f-eb46458694da,2026-05-21,claude-haiku-4.5,agent_edit,2
74cd4f7c-116b-3316-bf7f-eb46458694da,2026-05-21,claude-haiku-4.5,chat_inline,1
74cd4f7c-116b-3316-bf7f-eb46458694da,2026-05-21,claude-haiku-4.5,code_completion,6
74cd4f7c-116b-3316-bf7f-eb46458694da,2026-05-21,gpt-5.6-terra,code_completion,5
75be5782-378c-39b7-8d80-e4225331c478,2026-05-21,claude-sonnet-5,agent_edit,2
75be5782-378c-39b7-8d80-e4225331c478,2026-05-21,claude-sonnet-5,code_completion,3
781a0729-d247-332a-a718-196cd4f0844f,2026-05-21,gpt-5.4-mini,code_completion,2
781a0729-d247-332a-a718-196cd4f0844f,2026-05-21,gpt-5.4-mini,copilot_app,1
781a0729-d247-332a-a718-196cd4f0844f,2026-05-21,gpt-5.6-terra,code_completion,2
7825a025-23b9-3955-84e6-3a54c38e86e4,2026-05-21,gpt-5.4-mini,agent_edit,1
7825a025-23b9-3955-84e6-3a54c38e86e4,2026-05-21,gpt-5.4-mini,chat_panel_plan_mode,1
7825a025-23b9-3955-84e6-3a54c38e86e4,2026-05-21,gpt-5.4-mini,code_completion,7
7feb497b-3ee8-39fa-9cfd-72a898f4cf47,2026-05-21,gpt-5.4,agent_edit,1
7feb497b-3ee8-39fa-9cfd-72a898f4cf47,2026-05-21,gpt-5.4,copilot_cli,1
7feb497b-3ee8-39fa-9cfd-72a898f4cf47,2026-05-21,gpt-5.6-terra,copilot_cli,1
812c22d3-3843-3385-aa3b-aa8ae91b882a,2026-05-21,claude-haiku-4.5,chat_inline,1
812c22d3-3843-3385-aa3b-aa8ae91b882a,2026-05-21,claude-haiku-4.5,chat_panel_unknown_mode,1
812c22d3-3843-3385-aa3b-aa8ae91b882a,2026-05-21,claude-haiku-4.5,code_completion,1
82a48b8e-4fa5-3f42-857c-71fbe24937aa,2026-05-21,gpt-5.3-codex,chat_panel_edit_mode,3
82a48b8e-4fa5-3f42-857c-71fbe24937aa,2026-05-21,gpt-5.3-codex,code_completion,3
82a48b8e-4fa5-3f42-857c-71fbe24937aa,2026-05-21,gpt-5.6-terra,chat_panel_edit_mode,3
82a48b8e-4fa5-3f42-857c-71fbe24937aa,2026-05-21,gpt-5.6-terra,code_completion,7
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-05-21,gpt-5.3-codex,chat_panel_agent_mode,2
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-05-21,gpt-5.3-codex,code_completion,8
83ac466b-0a2c-3b9f-bc16-cc1733598dc1,2026-05-21,claude-sonnet-5,chat_inline,1
83ac466b-0a2c-3b9f-bc16-cc1733598dc1,2026-05-21,claude-sonnet-5,chat_panel_plan_mode,2
83ac466b-0a2c-3b9f-bc16-cc1733598dc1,2026-05-21,claude-sonnet-5,code_completion,4
83ac466b-0a2c-3b9f-bc16-cc1733598dc1,2026-05-21,gpt-5.6-terra,chat_inline,2
83ac466b-0a2c-3b9f-bc16-cc1733598dc1,2026-05-21,gpt-5.6-terra,chat_panel_agent_mode,2
83ac466b-0a2c-3b9f-bc16-cc1733598dc1,2026-05-21,gpt-5.6-terra,chat_panel_plan_mode,1
83ac466b-0a2c-3b9f-bc16-cc1733598dc1,2026-05-21,gpt-5.6-terra,code_completion,5
84851a10-43f1-3fc8-a358-06f529f15c33,2026-05-21,gpt-5.4,chat_panel_agent_mode,10
84851a10-43f1-3fc8-a358-06f529f15c33,2026-05-21,gpt-5.4,code_completion,11
84851a10-43f1-3fc8-a358-06f529f15c33,2026-05-21,gpt-5.4-mini,chat_panel_agent_mode,11
84851a10-43f1-3fc8-a358-06f529f15c33,2026-05-21,gpt-5.4-mini,code_completion,14
84f354b1-00ae-34ba-b443-ccd2efee613c,2026-05-21,claude-haiku-4.5,code_completion,2
84f354b1-00ae-34ba-b443-ccd2efee613c,2026-05-21,gpt-5.3-codex,code_completion,1
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-05-21,claude-sonnet-5,chat_panel_ask_mode,1
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-05-21,claude-sonnet-5,code_completion,1
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-05-21,gpt-5.4-mini,copilot_cli,2
8c2e2c06-5c7a-359a-8e69-0efdfb7e79bb,2026-05-21,claude-haiku-4.5,chat_panel_ask_mode,2
8c2e2c06-5c7a-359a-8e69-0efdfb7e79bb,2026-05-21,claude-haiku-4.5,code_completion,4
8c2e2c06-5c7a-359a-8e69-0efdfb7e79bb,2026-05-21,gpt-5.4-mini,chat_panel_agent_mode,1
8c2e2c06-5c7a-359a-8e69-0efdfb7e79bb,2026-05-21,gpt-5.4-mini,chat_panel_ask_mode,1
8c2e2c06-5c7a-359a-8e69-0efdfb7e79bb,2026-05-21,gpt-5.4-mini,code_completion,3
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-05-21,gpt-5.3-codex,chat_inline,1
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-05-21,gpt-5.4-mini,chat_inline,1
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-05-21,gpt-5.4-mini,code_completion,3
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-05-21,gpt-5.6-terra,code_completion,2
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-05-21,gpt-5.3-codex,chat_inline,1
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-05-21,gpt-5.3-codex,code_completion,8
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-05-21,gpt-5.4-mini,chat_inline,1
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-05-21,gpt-5.4-mini,chat_panel_edit_mode,2
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-05-21,gpt-5.4-mini,code_completion,6
8cb2a7d2-f605-3df9-981a-2c02b1d1a4e0,2026-05-21,claude-sonnet-5,code_completion,2
8cb2a7d2-f605-3df9-981a-2c02b1d1a4e0,2026-05-21,gpt-5.4,chat_panel_ask_mode,2
92de990d-30ce-38da-ad78-86a4a56c065b,2026-05-21,gpt-5.4,code_completion,6
92de990d-30ce-38da-ad78-86a4a56c065b,2026-05-21,gpt-5.4,copilot_cli,1
92de990d-30ce-38da-ad78-86a4a56c065b,2026-05-21,gpt-5.4-mini,copilot_cli,1
9317e817-504a-35a4-b7c3-68e90b432c45,2026-05-21,claude-haiku-4.5,chat_inline,1
9317e817-504a-35a4-b7c3-68e90b432c45,2026-05-21,claude-haiku-4.5,chat_panel_plan_mode,1
9317e817-504a-35a4-b7c3-68e90b432c45,2026-05-21,claude-haiku-4.5,code_completion,5
9317e817-504a-35a4-b7c3-68e90b432c45,2026-05-21,gpt-5.4,chat_inline,1
9317e817-504a-35a4-b7c3-68e90b432c45,2026-05-21,gpt-5.4,chat_panel_ask_mode,1
9317e817-504a-35a4-b7c3-68e90b432c45,2026-05-21,gpt-5.4,code_completion,3
9317e817-504a-35a4-b7c3-68e90b432c45,2026-05-21,gpt-5.4-mini,chat_inline,4
9317e817-504a-35a4-b7c3-68e90b432c45,2026-05-21,gpt-5.4-mini,chat_panel_edit_mode,3
9317e817-504a-35a4-b7c3-68e90b432c45,2026-05-21,gpt-5.4-mini,code_completion,2
949ebf54-2340-343d-959a-0f34372577da,2026-05-21,gpt-5.4,chat_panel_agent_mode,3
949ebf54-2340-343d-959a-0f34372577da,2026-05-21,gpt-5.4,chat_panel_edit_mode,1
949ebf54-2340-343d-959a-0f34372577da,2026-05-21,gpt-5.4,code_completion,11
956008d9-c7c8-3450-a799-ccd802fc2078,2026-05-21,gpt-5.4-mini,chat_panel_edit_mode,5
956008d9-c7c8-3450-a799-ccd802fc2078,2026-05-21,gpt-5.4-mini,code_completion,11
956008d9-c7c8-3450-a799-ccd802fc2078,2026-05-21,gpt-5.4-mini,copilot_app,3
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-05-21,gpt-5.4,chat_inline,1
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-05-21,gpt-5.4,chat_panel_ask_mode,4
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-05-21,gpt-5.4,code_completion,2
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-05-21,gpt-5.6-terra,chat_inline,1
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-05-21,gpt-5.6-terra,chat_panel_ask_mode,1
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-05-21,gpt-5.6-terra,code_completion,3
9661bcb6-dd62-3576-b8b0-049874fff3a1,2026-05-21,claude-sonnet-5,code_completion,2
9661bcb6-dd62-3576-b8b0-049874fff3a1,2026-05-21,gpt-5.4,chat_panel_ask_mode,1
9661bcb6-dd62-3576-b8b0-049874fff3a1,2026-05-21,gpt-5.4,chat_panel_plan_mode,1
9661bcb6-dd62-3576-b8b0-049874fff3a1,2026-05-21,gpt-5.4,code_completion,2
96be8df1-0628-3c17-acd8-50a096438ea0,2026-05-21,claude-sonnet-5,chat_panel_custom_mode,1
96be8df1-0628-3c17-acd8-50a096438ea0,2026-05-21,claude-sonnet-5,code_completion,3
96be8df1-0628-3c17-acd8-50a096438ea0,2026-05-21,claude-sonnet-5,copilot_cli,3
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-05-21,gpt-5.4,chat_panel_ask_mode,1
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-05-21,gpt-5.4,chat_panel_plan_mode,1
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-05-21,gpt-5.4,code_completion,4
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-05-21,gpt-5.4-mini,chat_panel_plan_mode,1
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-05-21,gpt-5.4-mini,code_completion,1
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-05-21,gpt-5.6-terra,chat_panel_agent_mode,1
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-05-21,gpt-5.6-terra,chat_panel_ask_mode,1
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-05-21,gpt-5.6-terra,chat_panel_plan_mode,1
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-05-21,gpt-5.6-terra,chat_panel_unknown_mode,1
9a736669-65a4-3b3e-a4b5-8f6ec9654a84,2026-05-21,gpt-5.3-codex,chat_panel_ask_mode,7
9a736669-65a4-3b3e-a4b5-8f6ec9654a84,2026-05-21,gpt-5.3-codex,code_completion,13
9bffe43c-9c3e-3c3f-947d-b83b096a53f5,2026-05-21,gpt-5.4,code_completion,2
9bffe43c-9c3e-3c3f-947d-b83b096a53f5,2026-05-21,gpt-5.6-terra,chat_inline,1
9bffe43c-9c3e-3c3f-947d-b83b096a53f5,2026-05-21,gpt-5.6-terra,chat_panel_agent_mode,1
9bffe43c-9c3e-3c3f-947d-b83b096a53f5,2026-05-21,gpt-5.6-terra,code_completion,6
9f49149d-e042-3a1f-bcae-0628143c89c0,2026-05-21,claude-haiku-4.5,chat_panel_ask_mode,1
9f49149d-e042-3a1f-bcae-0628143c89c0,2026-05-21,claude-haiku-4.5,chat_panel_custom_mode,3
9f49149d-e042-3a1f-bcae-0628143c89c0,2026-05-21,claude-haiku-4.5,code_completion,9
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-05-21,claude-haiku-4.5,agent_edit,2
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-05-21,claude-haiku-4.5,code_completion,4
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-05-21,gpt-5.4-mini,agent_edit,3
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-05-21,gpt-5.4-mini,chat_panel_agent_mode,1
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-05-21,gpt-5.4-mini,code_completion,3
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-05-21,claude-sonnet-5,chat_inline,2
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-05-21,claude-sonnet-5,chat_panel_agent_mode,2
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-05-21,claude-sonnet-5,code_completion,7
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-05-21,claude-sonnet-5,copilot_cli,3
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-05-21,gpt-5.4,chat_inline,1
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-05-21,gpt-5.4,code_completion,13
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-05-21,gpt-5.4,copilot_cli,3
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-05-21,gpt-5.4,chat_panel_agent_mode,6
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-05-21,gpt-5.4,code_completion,29
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-05-21,gpt-5.4,copilot_cli,6
a3f48154-490b-350b-9f4e-74835b5aaaae,2026-05-21,claude-haiku-4.5,chat_panel_ask_mode,1
a3f48154-490b-350b-9f4e-74835b5aaaae,2026-05-21,claude-haiku-4.5,code_completion,4
a3f48154-490b-350b-9f4e-74835b5aaaae,2026-05-21,gpt-5.4-mini,code_completion,6
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-05-21,gpt-5.3-codex,code_completion,3
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-05-21,gpt-5.4-mini,chat_inline,1
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-05-21,gpt-5.4-mini,chat_panel_ask_mode,1
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-05-21,gpt-5.4-mini,chat_panel_edit_mode,1
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-05-21,gpt-5.4-mini,code_completion,1
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-05-21,claude-sonnet-5,chat_panel_agent_mode,1
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-05-21,claude-sonnet-5,chat_panel_ask_mode,3
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-05-21,claude-sonnet-5,code_completion,3
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-05-21,gpt-5.4,chat_panel_agent_mode,1
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-05-21,gpt-5.4,code_completion,4
a8d7fd17-4556-3ba6-8223-e88d8ead8fb0,2026-05-21,claude-haiku-4.5,code_completion,2
a8d7fd17-4556-3ba6-8223-e88d8ead8fb0,2026-05-21,gpt-5.4,code_completion,1
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-05-21,gpt-5.4-mini,chat_panel_ask_mode,1
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-05-21,gpt-5.4-mini,code_completion,2
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-05-21,gpt-5.6-terra,chat_panel_edit_mode,1
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-05-21,gpt-5.6-terra,code_completion,7
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-05-21,gpt-5.6-terra,copilot_app,1
a96a11ac-c839-3a7d-8ca2-dd65ad906316,2026-05-21,gpt-5.4-mini,chat_panel_agent_mode,5
a96a11ac-c839-3a7d-8ca2-dd65ad906316,2026-05-21,gpt-5.4-mini,chat_panel_ask_mode,3
a96a11ac-c839-3a7d-8ca2-dd65ad906316,2026-05-21,gpt-5.4-mini,code_completion,22
acadf00f-5359-3905-a13e-213d751bffb2,2026-05-21,claude-haiku-4.5,chat_panel_ask_mode,1
acadf00f-5359-3905-a13e-213d751bffb2,2026-05-21,claude-haiku-4.5,chat_panel_unknown_mode,1
acadf00f-5359-3905-a13e-213d751bffb2,2026-05-21,claude-haiku-4.5,code_completion,1
acadf00f-5359-3905-a13e-213d751bffb2,2026-05-21,claude-sonnet-5,chat_panel_agent_mode,2
acadf00f-5359-3905-a13e-213d751bffb2,2026-05-21,claude-sonnet-5,chat_panel_ask_mode,1
acadf00f-5359-3905-a13e-213d751bffb2,2026-05-21,claude-sonnet-5,code_completion,3
acadf00f-5359-3905-a13e-213d751bffb2,2026-05-21,gpt-5.4-mini,chat_panel_ask_mode,1
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-05-21,gpt-5.3-codex,agent_edit,1
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-05-21,gpt-5.3-codex,code_completion,3
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-05-21,gpt-5.4-mini,agent_edit,3
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-05-21,gpt-5.4-mini,code_completion,5
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-05-21,claude-sonnet-5,code_completion,4
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-05-21,gpt-5.6-terra,chat_panel_edit_mode,2
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-05-21,gpt-5.6-terra,code_completion,3
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-05-21,claude-haiku-4.5,agent_edit,1
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-05-21,claude-haiku-4.5,code_completion,8
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-05-21,gpt-5.6-terra,agent_edit,1
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-05-21,gpt-5.6-terra,chat_panel_plan_mode,2
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-05-21,gpt-5.6-terra,code_completion,3
b5344373-538f-3f37-8982-c97e3158144a,2026-05-21,claude-haiku-4.5,code_completion,5
b5344373-538f-3f37-8982-c97e3158144a,2026-05-21,gpt-5.3-codex,chat_inline,1
b5344373-538f-3f37-8982-c97e3158144a,2026-05-21,gpt-5.3-codex,code_completion,2
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-05-21,claude-sonnet-5,chat_panel_ask_mode,3
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-05-21,claude-sonnet-5,code_completion,2
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-05-21,gpt-5.4-mini,chat_panel_ask_mode,1
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-05-21,gpt-5.4-mini,code_completion,2
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-05-21,claude-sonnet-5,agent_edit,3
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-05-21,claude-sonnet-5,chat_panel_agent_mode,3
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-05-21,claude-sonnet-5,chat_panel_ask_mode,5
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-05-21,claude-sonnet-5,code_completion,27
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-05-21,gpt-5.6-terra,agent_edit,7
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-05-21,gpt-5.6-terra,chat_panel_agent_mode,5
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-05-21,gpt-5.6-terra,chat_panel_ask_mode,1
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-05-21,gpt-5.6-terra,code_completion,29
b99742c8-7da0-3e81-ab3c-eb775e9f5d24,2026-05-21,claude-sonnet-5,chat_panel_ask_mode,2
b99742c8-7da0-3e81-ab3c-eb775e9f5d24,2026-05-21,claude-sonnet-5,chat_panel_edit_mode,1
b99742c8-7da0-3e81-ab3c-eb775e9f5d24,2026-05-21,claude-sonnet-5,code_completion,1
b99742c8-7da0-3e81-ab3c-eb775e9f5d24,2026-05-21,gpt-5.4,code_completion,4
b99742c8-7da0-3e81-ab3c-eb775e9f5d24,2026-05-21,gpt-5.6-terra,chat_panel_ask_mode,1
b99742c8-7da0-3e81-ab3c-eb775e9f5d24,2026-05-21,gpt-5.6-terra,code_completion,1
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-05-21,gpt-5.4-mini,chat_inline,2
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-05-21,gpt-5.4-mini,chat_panel_ask_mode,2
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-05-21,gpt-5.4-mini,code_completion,4
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-05-21,gpt-5.4-mini,copilot_cli,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-05-21,claude-haiku-4.5,chat_inline,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-05-21,claude-haiku-4.5,code_completion,4
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-05-21,gpt-5.4-mini,chat_inline,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-05-21,gpt-5.4-mini,chat_panel_unknown_mode,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-05-21,gpt-5.4-mini,code_completion,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-05-21,gpt-5.6-terra,chat_inline,2
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-05-21,gpt-5.6-terra,chat_panel_unknown_mode,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-05-21,gpt-5.6-terra,code_completion,2
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-05-21,claude-haiku-4.5,chat_panel_custom_mode,1
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-05-21,claude-haiku-4.5,chat_panel_plan_mode,1
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-05-21,claude-haiku-4.5,code_completion,2
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-05-21,claude-haiku-4.5,copilot_cli,1
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-05-21,gpt-5.3-codex,chat_panel_ask_mode,1
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-05-21,gpt-5.3-codex,chat_panel_custom_mode,1
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-05-21,gpt-5.3-codex,code_completion,5
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-05-21,gpt-5.3-codex,copilot_cli,1
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-05-21,claude-haiku-4.5,chat_panel_ask_mode,1
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-05-21,claude-haiku-4.5,code_completion,3
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-05-21,gpt-5.3-codex,chat_panel_ask_mode,4
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-05-21,gpt-5.3-codex,code_completion,8
c3811eff-eb0f-3e83-943e-18b5d09919e4,2026-05-21,gpt-5.4-mini,chat_panel_custom_mode,2
c3811eff-eb0f-3e83-943e-18b5d09919e4,2026-05-21,gpt-5.4-mini,code_completion,3
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-05-21,gpt-5.3-codex,chat_panel_unknown_mode,1
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-05-21,gpt-5.3-codex,code_completion,5
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-05-21,gpt-5.4-mini,chat_panel_unknown_mode,3
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-05-21,gpt-5.4-mini,code_completion,3
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-05-21,gpt-5.4-mini,copilot_cli,4
c4b4c934-c94d-3170-bd1b-d7737b2ab490,2026-05-21,gpt-5.3-codex,agent_edit,2
c4b4c934-c94d-3170-bd1b-d7737b2ab490,2026-05-21,gpt-5.3-codex,chat_panel_edit_mode,1
c4b4c934-c94d-3170-bd1b-d7737b2ab490,2026-05-21,gpt-5.3-codex,code_completion,2
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-05-21,gpt-5.4,chat_panel_agent_mode,2
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-05-21,gpt-5.4,code_completion,3
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-05-21,gpt-5.6-terra,chat_panel_edit_mode,1
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-05-21,gpt-5.6-terra,code_completion,3
c7599875-d64e-3ef2-8a6a-a218c4c24bfa,2026-05-21,gpt-5.3-codex,code_completion,1
c7599875-d64e-3ef2-8a6a-a218c4c24bfa,2026-05-21,gpt-5.6-terra,code_completion,1
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-05-21,claude-sonnet-5,code_completion,4
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-05-21,gpt-5.3-codex,chat_panel_ask_mode,3
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-05-21,gpt-5.3-codex,code_completion,3
caacaf00-76dc-3d35-955a-b0b7289c1497,2026-05-21,claude-haiku-4.5,code_completion,1
caacaf00-76dc-3d35-955a-b0b7289c1497,2026-05-21,claude-sonnet-5,code_completion,2
caacaf00-76dc-3d35-955a-b0b7289c1497,2026-05-21,gpt-5.4,code_completion,2
