PersonId,MetricDate,Language,Model,Usage count by language and model
0555042a-3841-3dc5-bc85-aea0ba8074f5,2026-05-21,typescript,gpt-5.4,10
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-05-21,javascript,gpt-5.3-codex,3
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-05-21,javascript,gpt-5.4-mini,7
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-05-21,sql,gpt-5.3-codex,5
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-05-21,sql,gpt-5.4-mini,3
108e1055-4067-36ab-86d5-3ac2be2e867f,2026-05-21,python,claude-haiku-4.5,1
108e1055-4067-36ab-86d5-3ac2be2e867f,2026-05-21,python,gpt-5.4,3
108e1055-4067-36ab-86d5-3ac2be2e867f,2026-05-21,typescript,claude-haiku-4.5,2
108e1055-4067-36ab-86d5-3ac2be2e867f,2026-05-21,typescript,gpt-5.4,1
110fff46-fb0b-3e9a-9353-b15cf434f1b7,2026-05-21,go,claude-sonnet-5,5
110fff46-fb0b-3e9a-9353-b15cf434f1b7,2026-05-21,go,gpt-5.3-codex,4
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-05-21,javascript,claude-sonnet-5,4
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-05-21,javascript,gpt-5.3-codex,2
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-05-21,markdown,claude-sonnet-5,1
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-05-21,markdown,gpt-5.3-codex,3
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-05-21,markdown,gpt-5.4-mini,1
15d19e1d-74b8-3948-867f-63a4a1188539,2026-05-21,c#,gpt-5.4,2
15d19e1d-74b8-3948-867f-63a4a1188539,2026-05-21,c#,gpt-5.6-terra,3
15d19e1d-74b8-3948-867f-63a4a1188539,2026-05-21,javascript,gpt-5.4,3
15d19e1d-74b8-3948-867f-63a4a1188539,2026-05-21,javascript,gpt-5.6-terra,2
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-05-21,javascript,gpt-5.4,4
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-05-21,typescript,gpt-5.4,5
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-05-21,yaml,gpt-5.4,1
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-05-21,python,claude-haiku-4.5,3
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-05-21,python,gpt-5.4,2
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-05-21,sql,claude-haiku-4.5,2
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-05-21,sql,gpt-5.4,2
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-05-21,sql,gpt-5.4-mini,1
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-05-21,json,claude-sonnet-5,4
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-05-21,json,gpt-5.6-terra,6
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-05-21,c#,claude-haiku-4.5,5
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-05-21,c#,gpt-5.6-terra,4
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-05-21,sql,claude-haiku-4.5,5
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-05-21,sql,gpt-5.6-terra,3
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-05-21,typescript,claude-sonnet-5,3
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-05-21,typescript,gpt-5.4,4
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-05-21,typescript,gpt-5.4-mini,2
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-05-21,go,claude-sonnet-5,2
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-05-21,go,gpt-5.4,5
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-05-21,java,claude-sonnet-5,9
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-05-21,java,gpt-5.4,6
226055f6-f55e-381a-9363-c4f462e58856,2026-05-21,java,gpt-5.3-codex,1
23085cdc-54fb-36cc-b1b5-242866ace099,2026-05-21,javascript,gpt-5.6-terra,4
2331b8d4-3563-3b2b-8bf1-ee54a482c609,2026-05-21,python,claude-sonnet-5,1
2331b8d4-3563-3b2b-8bf1-ee54a482c609,2026-05-21,python,gpt-5.3-codex,2
2331b8d4-3563-3b2b-8bf1-ee54a482c609,2026-05-21,python,gpt-5.6-terra,1
2331b8d4-3563-3b2b-8bf1-ee54a482c609,2026-05-21,typescript,claude-sonnet-5,4
2331b8d4-3563-3b2b-8bf1-ee54a482c609,2026-05-21,typescript,gpt-5.6-terra,3
2331b8d4-3563-3b2b-8bf1-ee54a482c609,2026-05-21,unknown,claude-sonnet-5,1
2331b8d4-3563-3b2b-8bf1-ee54a482c609,2026-05-21,unknown,gpt-5.3-codex,3
2331b8d4-3563-3b2b-8bf1-ee54a482c609,2026-05-21,unknown,gpt-5.6-terra,3
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-05-21,javascript,claude-haiku-4.5,3
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-05-21,javascript,gpt-5.4-mini,3
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-05-21,markdown,claude-haiku-4.5,2
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-05-21,markdown,gpt-5.3-codex,1
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-05-21,markdown,gpt-5.4-mini,2
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-05-21,python,claude-haiku-4.5,1
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-05-21,python,gpt-5.4-mini,1
2a367cc3-cd10-3636-afde-496c005f90f9,2026-05-21,go,claude-haiku-4.5,5
2a367cc3-cd10-3636-afde-496c005f90f9,2026-05-21,go,gpt-5.4,12
2fd79494-a377-3a29-a882-b11802cfee0c,2026-05-21,c#,gpt-5.4,4
2fd79494-a377-3a29-a882-b11802cfee0c,2026-05-21,c#,gpt-5.6-terra,10
2fd79494-a377-3a29-a882-b11802cfee0c,2026-05-21,python,gpt-5.4,3
2fd79494-a377-3a29-a882-b11802cfee0c,2026-05-21,python,gpt-5.6-terra,8
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-05-21,javascript,claude-sonnet-5,7
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-05-21,javascript,gpt-5.6-terra,5
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-05-21,typescript,claude-sonnet-5,4
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-05-21,typescript,gpt-5.6-terra,6
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-05-21,c#,claude-haiku-4.5,2
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-05-21,c#,gpt-5.4,2
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-05-21,python,claude-haiku-4.5,2
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-05-21,python,gpt-5.4,1
363a066c-58b6-3bcf-a7b0-e9729a735ba7,2026-05-21,json,claude-sonnet-5,2
363a066c-58b6-3bcf-a7b0-e9729a735ba7,2026-05-21,sql,claude-sonnet-5,5
363a066c-58b6-3bcf-a7b0-e9729a735ba7,2026-05-21,yaml,claude-sonnet-5,7
36609ac4-6206-306e-8839-af98e2ad9c27,2026-05-21,markdown,claude-sonnet-5,1
36609ac4-6206-306e-8839-af98e2ad9c27,2026-05-21,markdown,gpt-5.3-codex,2
36609ac4-6206-306e-8839-af98e2ad9c27,2026-05-21,markdown,gpt-5.4-mini,2
36609ac4-6206-306e-8839-af98e2ad9c27,2026-05-21,python,claude-sonnet-5,4
36609ac4-6206-306e-8839-af98e2ad9c27,2026-05-21,python,gpt-5.3-codex,1
36609ac4-6206-306e-8839-af98e2ad9c27,2026-05-21,python,gpt-5.4-mini,3
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-05-21,c#,gpt-5.4-mini,2
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-05-21,javascript,gpt-5.4-mini,4
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-05-21,typescript,gpt-5.4-mini,2
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-05-21,typescript,claude-haiku-4.5,2
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-05-21,typescript,gpt-5.4,1
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-05-21,typescript,gpt-5.6-terra,2
3c828a67-8a44-3a18-a2db-213948c73e01,2026-05-21,go,gpt-5.6-terra,9
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-05-21,go,gpt-5.4-mini,15
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-05-21,java,gpt-5.4-mini,20
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-05-21,go,gpt-5.4,4
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-05-21,typescript,gpt-5.4,1
3f3adad3-22df-3188-a572-bab43c8f0258,2026-05-21,python,gpt-5.3-codex,3
3f3adad3-22df-3188-a572-bab43c8f0258,2026-05-21,python,gpt-5.6-terra,5
3f3adad3-22df-3188-a572-bab43c8f0258,2026-05-21,sql,claude-haiku-4.5,5
3f3adad3-22df-3188-a572-bab43c8f0258,2026-05-21,sql,gpt-5.3-codex,2
3f3adad3-22df-3188-a572-bab43c8f0258,2026-05-21,sql,gpt-5.6-terra,2
423348ca-0838-3372-a616-b4cda0468666,2026-05-21,c#,gpt-5.4,7
423348ca-0838-3372-a616-b4cda0468666,2026-05-21,c#,gpt-5.4-mini,9
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-05-21,c#,claude-sonnet-5,6
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-05-21,c#,gpt-5.6-terra,7
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-05-21,typescript,claude-sonnet-5,10
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-05-21,typescript,gpt-5.6-terra,11
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-05-21,go,claude-haiku-4.5,2
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-05-21,go,claude-sonnet-5,4
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-05-21,go,gpt-5.4-mini,1
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-05-21,typescript,claude-haiku-4.5,1
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-05-21,typescript,gpt-5.4-mini,4
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-05-21,yaml,claude-haiku-4.5,2
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-05-21,yaml,gpt-5.4-mini,2
4a7af055-4d5f-39bf-b0a0-3e957abd6b60,2026-05-21,javascript,gpt-5.3-codex,14
4a7af055-4d5f-39bf-b0a0-3e957abd6b60,2026-05-21,typescript,gpt-5.3-codex,17
4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb,2026-05-21,json,claude-sonnet-5,3
4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb,2026-05-21,sql,claude-sonnet-5,4
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-05-21,java,claude-haiku-4.5,1
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-05-21,java,claude-sonnet-5,2
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-05-21,java,gpt-5.4-mini,2
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-05-21,javascript,claude-haiku-4.5,1
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-05-21,javascript,gpt-5.4-mini,2
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-05-21,python,claude-haiku-4.5,1
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-05-21,python,claude-sonnet-5,2
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-05-21,python,gpt-5.3-codex,1
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-05-21,python,gpt-5.4-mini,1
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-05-21,python,gpt-5.6-terra,1
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-05-21,typescript,gpt-5.3-codex,2
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-05-21,typescript,gpt-5.4-mini,2
4f2065c7-ece7-384a-a5f8-b1eda61e6331,2026-05-21,javascript,claude-haiku-4.5,2
4f2065c7-ece7-384a-a5f8-b1eda61e6331,2026-05-21,unknown,claude-haiku-4.5,1
4f2065c7-ece7-384a-a5f8-b1eda61e6331,2026-05-21,unknown,gpt-5.4,1
5060be3d-9bbb-3f4e-955c-625e4390c6b7,2026-05-21,python,claude-sonnet-5,2
5060be3d-9bbb-3f4e-955c-625e4390c6b7,2026-05-21,python,gpt-5.3-codex,1
5060be3d-9bbb-3f4e-955c-625e4390c6b7,2026-05-21,python,gpt-5.4-mini,1
524da203-40d7-33a6-8ab6-b21a0cef3c58,2026-05-21,python,gpt-5.4,8
524da203-40d7-33a6-8ab6-b21a0cef3c58,2026-05-21,typescript,gpt-5.4,10
524da203-40d7-33a6-8ab6-b21a0cef3c58,2026-05-21,yaml,gpt-5.4,9
525519ab-5701-3792-8bdb-c46a264d9b63,2026-05-21,c#,gpt-5.3-codex,2
525519ab-5701-3792-8bdb-c46a264d9b63,2026-05-21,javascript,claude-haiku-4.5,1
525519ab-5701-3792-8bdb-c46a264d9b63,2026-05-21,javascript,gpt-5.3-codex,1
525519ab-5701-3792-8bdb-c46a264d9b63,2026-05-21,unknown,claude-haiku-4.5,1
55b0607e-f635-348a-bc83-f4e52515b7ec,2026-05-21,go,claude-sonnet-5,12
55b0607e-f635-348a-bc83-f4e52515b7ec,2026-05-21,go,gpt-5.4-mini,12
5656dbc0-5497-3227-a829-fd8eb574450e,2026-05-21,json,gpt-5.6-terra,3
5656dbc0-5497-3227-a829-fd8eb574450e,2026-05-21,markdown,gpt-5.6-terra,2
5656dbc0-5497-3227-a829-fd8eb574450e,2026-05-21,typescript,gpt-5.6-terra,4
56ab4ff8-d4a1-314d-82eb-cc5055b8d77c,2026-05-21,markdown,gpt-5.6-terra,1
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-05-21,c#,claude-sonnet-5,5
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-05-21,javascript,claude-sonnet-5,3
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-05-21,javascript,gpt-5.4,3
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-05-21,typescript,claude-sonnet-5,4
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-05-21,typescript,gpt-5.4,3
5a3caea3-a6eb-3d9f-8553-ca013793121a,2026-05-21,java,gpt-5.3-codex,1
5a3caea3-a6eb-3d9f-8553-ca013793121a,2026-05-21,javascript,claude-sonnet-5,2
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-05-21,javascript,claude-sonnet-5,2
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-05-21,python,claude-sonnet-5,4
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-05-21,python,gpt-5.4,7
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-05-21,c#,gpt-5.3-codex,3
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-05-21,c#,gpt-5.4-mini,7
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-05-21,go,gpt-5.3-codex,2
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-05-21,go,gpt-5.4-mini,3
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-05-21,json,gpt-5.3-codex,6
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-05-21,json,gpt-5.4-mini,3
677911e4-74ab-36e6-b2e8-9e7f977232fd,2026-05-21,javascript,claude-haiku-4.5,1
677911e4-74ab-36e6-b2e8-9e7f977232fd,2026-05-21,markdown,claude-haiku-4.5,1
677911e4-74ab-36e6-b2e8-9e7f977232fd,2026-05-21,python,claude-haiku-4.5,3
6a5b5baa-1f05-3d64-a1f4-6971499443c4,2026-05-21,c#,gpt-5.6-terra,5
6a5b5baa-1f05-3d64-a1f4-6971499443c4,2026-05-21,typescript,gpt-5.6-terra,1
6caa45a8-6d83-3033-a787-c79085beec37,2026-05-21,go,gpt-5.4,2
6caa45a8-6d83-3033-a787-c79085beec37,2026-05-21,markdown,claude-sonnet-5,1
6caa45a8-6d83-3033-a787-c79085beec37,2026-05-21,sql,claude-sonnet-5,7
6caa45a8-6d83-3033-a787-c79085beec37,2026-05-21,sql,gpt-5.4,1
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-05-21,java,gpt-5.4-mini,4
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-05-21,javascript,gpt-5.4-mini,3
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-05-21,yaml,gpt-5.4-mini,3
746adeaf-1420-3eac-8391-92cd9b01c8b9,2026-05-21,c#,claude-haiku-4.5,7
746adeaf-1420-3eac-8391-92cd9b01c8b9,2026-05-21,json,claude-haiku-4.5,4
75c008ab-9d95-3b45-b06c-1ba571bc7895,2026-05-21,python,gpt-5.3-codex,2
75c008ab-9d95-3b45-b06c-1ba571bc7895,2026-05-21,yaml,gpt-5.3-codex,1
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-05-21,java,claude-sonnet-5,6
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-05-21,java,gpt-5.4,6
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-05-21,json,claude-sonnet-5,5
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-05-21,json,gpt-5.4,8
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-05-21,typescript,claude-sonnet-5,4
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-05-21,typescript,gpt-5.4,2
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-05-21,java,claude-haiku-4.5,3
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-05-21,python,claude-haiku-4.5,3
7f426754-4ea5-368b-9dba-da1364040455,2026-05-21,json,claude-sonnet-5,11
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-05-21,json,gpt-5.4-mini,18
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-05-21,typescript,gpt-5.4-mini,20
7fc14ec1-994b-3149-a5da-ecbc30116739,2026-05-21,yaml,claude-haiku-4.5,3
7fc14ec1-994b-3149-a5da-ecbc30116739,2026-05-21,yaml,gpt-5.4,1
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-05-21,go,claude-haiku-4.5,4
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-05-21,go,claude-sonnet-5,5
84dcbd6d-e273-316b-8912-4ed74ff8a9be,2026-05-21,json,gpt-5.4,2
84dcbd6d-e273-316b-8912-4ed74ff8a9be,2026-05-21,python,gpt-5.4,4
84dcbd6d-e273-316b-8912-4ed74ff8a9be,2026-05-21,typescript,gpt-5.4,2
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-05-21,json,claude-sonnet-5,5
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-05-21,json,gpt-5.4,6
8c2e2c06-5c7a-359a-8e69-0efdfb7e79bb,2026-05-21,go,gpt-5.6-terra,3
8c2e2c06-5c7a-359a-8e69-0efdfb7e79bb,2026-05-21,javascript,gpt-5.6-terra,6
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-05-21,go,claude-sonnet-5,11
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-05-21,go,gpt-5.4,6
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-05-21,sql,claude-sonnet-5,14
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-05-21,sql,gpt-5.4,9
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-05-21,java,gpt-5.4-mini,2
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-05-21,javascript,gpt-5.4-mini,3
929f777a-b8ac-3e16-8d77-e8ac77fd282c,2026-05-21,typescript,claude-sonnet-5,9
929f777a-b8ac-3e16-8d77-e8ac77fd282c,2026-05-21,typescript,gpt-5.3-codex,4
93084763-350e-35f7-b44a-a8feafbcfe6e,2026-05-21,python,claude-sonnet-5,3
93084763-350e-35f7-b44a-a8feafbcfe6e,2026-05-21,sql,claude-sonnet-5,2
93084763-350e-35f7-b44a-a8feafbcfe6e,2026-05-21,yaml,claude-sonnet-5,5
93084763-350e-35f7-b44a-a8feafbcfe6e,2026-05-21,yaml,gpt-5.4-mini,2
96739dc1-9e37-3b11-8e79-e0a5a57062a1,2026-05-21,json,gpt-5.6-terra,2
96739dc1-9e37-3b11-8e79-e0a5a57062a1,2026-05-21,typescript,gpt-5.6-terra,4
96739dc1-9e37-3b11-8e79-e0a5a57062a1,2026-05-21,yaml,gpt-5.6-terra,4
96be8df1-0628-3c17-acd8-50a096438ea0,2026-05-21,c#,gpt-5.6-terra,3
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-05-21,go,gpt-5.3-codex,2
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-05-21,go,gpt-5.6-terra,3
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-05-21,python,gpt-5.3-codex,4
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-05-21,python,gpt-5.6-terra,4
9bffe43c-9c3e-3c3f-947d-b83b096a53f5,2026-05-21,java,claude-haiku-4.5,2
9bffe43c-9c3e-3c3f-947d-b83b096a53f5,2026-05-21,java,gpt-5.4,1
9bffe43c-9c3e-3c3f-947d-b83b096a53f5,2026-05-21,java,gpt-5.4-mini,2
9bffe43c-9c3e-3c3f-947d-b83b096a53f5,2026-05-21,yaml,claude-haiku-4.5,4
9bffe43c-9c3e-3c3f-947d-b83b096a53f5,2026-05-21,yaml,gpt-5.4,4
9bffe43c-9c3e-3c3f-947d-b83b096a53f5,2026-05-21,yaml,gpt-5.4-mini,1
9d35e9c7-555b-37b7-adda-1a942e3c3655,2026-05-21,c#,gpt-5.4,4
9d35e9c7-555b-37b7-adda-1a942e3c3655,2026-05-21,typescript,gpt-5.4,4
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-05-21,c#,gpt-5.4-mini,8
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-05-21,json,gpt-5.4-mini,4
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-05-21,typescript,gpt-5.4-mini,5
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-05-21,typescript,gpt-5.6-terra,1
a167374c-1035-3668-9993-ee206522a925,2026-05-21,javascript,claude-haiku-4.5,1
a167374c-1035-3668-9993-ee206522a925,2026-05-21,python,claude-haiku-4.5,2
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-05-21,javascript,claude-haiku-4.5,2
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-05-21,javascript,gpt-5.4-mini,1
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-05-21,python,gpt-5.6-terra,4
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-05-21,typescript,gpt-5.6-terra,2
a5068583-4849-35ce-900f-e2ce7f309840,2026-05-21,c#,claude-haiku-4.5,1
a5068583-4849-35ce-900f-e2ce7f309840,2026-05-21,c#,gpt-5.3-codex,4
a5068583-4849-35ce-900f-e2ce7f309840,2026-05-21,python,claude-haiku-4.5,3
a5068583-4849-35ce-900f-e2ce7f309840,2026-05-21,python,gpt-5.3-codex,3
a8d7fd17-4556-3ba6-8223-e88d8ead8fb0,2026-05-21,go,gpt-5.4-mini,2
a8d7fd17-4556-3ba6-8223-e88d8ead8fb0,2026-05-21,markdown,gpt-5.4-mini,13
a8d7fd17-4556-3ba6-8223-e88d8ead8fb0,2026-05-21,python,gpt-5.4-mini,6
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-05-21,c#,gpt-5.4-mini,4
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-05-21,c#,gpt-5.6-terra,6
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-05-21,typescript,gpt-5.4-mini,3
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-05-21,typescript,gpt-5.6-terra,4
aa6abf91-dae5-3992-8bc0-b63f1757fcd0,2026-05-21,javascript,gpt-5.4,1
aa6abf91-dae5-3992-8bc0-b63f1757fcd0,2026-05-21,json,gpt-5.4,2
ad759908-6038-3c75-a6b2-7fd42a8a03f7,2026-05-21,python,gpt-5.4-mini,9
add8be42-d704-33cc-9b46-3f4495b0567b,2026-05-21,python,gpt-5.3-codex,13
add8be42-d704-33cc-9b46-3f4495b0567b,2026-05-21,typescript,gpt-5.3-codex,7
b5709237-397b-3941-956e-9aae6c3073df,2026-05-21,yaml,gpt-5.4,29
b5b7bbb0-1312-34a4-8934-10fe49cea8ed,2026-05-21,c#,gpt-5.6-terra,1
b5b7bbb0-1312-34a4-8934-10fe49cea8ed,2026-05-21,java,gpt-5.6-terra,1
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-05-21,java,gpt-5.4-mini,3
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-05-21,typescript,gpt-5.4-mini,4
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-05-21,python,gpt-5.4,2
b936b500-8069-3329-8f53-ba6b7cae7523,2026-05-21,java,gpt-5.4-mini,3
b936b500-8069-3329-8f53-ba6b7cae7523,2026-05-21,javascript,gpt-5.4-mini,5
b936b500-8069-3329-8f53-ba6b7cae7523,2026-05-21,typescript,gpt-5.4-mini,4
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-05-21,javascript,claude-haiku-4.5,1
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-05-21,javascript,gpt-5.6-terra,1
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-05-21,go,gpt-5.4,2
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-05-21,json,claude-haiku-4.5,1
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-05-21,json,gpt-5.4,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-05-21,javascript,gpt-5.4,2
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-05-21,javascript,gpt-5.4-mini,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-05-21,python,gpt-5.4,2
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-05-21,python,gpt-5.4-mini,2
bfcf20fb-7815-332b-866f-4833dfb11fcc,2026-05-21,c#,gpt-5.3-codex,2
bfcf20fb-7815-332b-866f-4833dfb11fcc,2026-05-21,go,claude-haiku-4.5,2
bfcf20fb-7815-332b-866f-4833dfb11fcc,2026-05-21,go,gpt-5.3-codex,1
bfcf20fb-7815-332b-866f-4833dfb11fcc,2026-05-21,go,gpt-5.6-terra,2
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-05-21,go,claude-haiku-4.5,2
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-05-21,javascript,claude-haiku-4.5,1
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-05-21,javascript,gpt-5.4-mini,1
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-05-21,typescript,gpt-5.4-mini,1
c28d006e-f496-3663-8af9-cae2c8d7f937,2026-05-21,java,claude-sonnet-5,1
