PersonId,MetricDate,Collaboration_hours,Meeting_hours,Email_hours,Chat_hours,Scheduled_call_hours,Unscheduled_call_hours,Channel_message_hours,Active_connected_hours,External_collaboration_hours,Available_to_focus_hours,Uninterrupted_hours,Interrupted_hours,Open_1_hour_block,Recurring_meeting_hours,Conflicting_meeting_hours,Meeting_hours_with_six_or_fewer_hours_of_advanced_notice,Emails_sent,Chats_sent,Meetings,Calls,After_hours_collaboration_hours,After_hours_meeting_hours,After_hours_email_hours,After_hours_chat_hours,Weekend_collaboration_hours,Collaboration_span,Internal_network_size,External_network_size,Strong_ties,Diverse_ties,Network_outside_organization,Total_Copilot_enabled_days,Organization,FunctionType,LevelDesignation,IsManager,Team,Role,Seniority,Tenure,IsDeveloper
48d69815-2eb5-3bb9-a39b-cbe1ceb52e99,2026-05-03,16.193,7.929,3.847,1.726,1.303,1.181,0.207,25.897,1.14,30.768,12.009,18.759,19,4.896,0.412,0.187,36,83,10,4,1.668,0.244,0.558,0.163,0.247,9.205,45,10,13,8,9,7,Business Unit B,Product,Manager,Yes,Developer Experience,Infrastructure engineering,Senior / lead,Over 5 years,Yes
48d69815-2eb5-3bb9-a39b-cbe1ceb52e99,2026-05-10,17.559,10.543,2.517,1.302,1.232,1.597,0.368,23.25,6.284,28.225,10.289,17.936,13,7.028,1.311,1.142,50,84,13,5,1.79,0.607,0.634,0.436,1.633,11.703,42,2,15,7,4,7,Business Unit B,Product,Manager,Yes,Developer Experience,Infrastructure engineering,Senior / lead,Over 5 years,Yes
48d69815-2eb5-3bb9-a39b-cbe1ceb52e99,2026-05-17,13.837,8.762,2.021,1.351,0.455,0.432,0.815,23.254,3.838,30.783,14.737,16.046,19,4.186,1.113,1.631,36,60,12,2,1.622,0.261,0.296,0.106,4.91,9.82,38,12,15,8,3,7,Business Unit B,Product,Manager,Yes,Developer Experience,Infrastructure engineering,Senior / lead,Over 5 years,Yes
48d69815-2eb5-3bb9-a39b-cbe1ceb52e99,2026-05-24,13.324,7.212,1.372,2.003,1.422,0.826,0.489,22.439,1.085,31.367,10.246,21.121,16,2.986,1.125,1.353,30,82,11,4,1.129,0.459,0.212,0.152,0.806,10.2,34,14,9,5,3,7,Business Unit B,Product,Manager,Yes,Developer Experience,Infrastructure engineering,Senior / lead,Over 5 years,Yes
48d69815-2eb5-3bb9-a39b-cbe1ceb52e99,2026-05-31,12.188,8.221,1.294,1.174,0.948,0.31,0.241,18.616,0.991,30.831,15.895,14.936,19,5.29,1.147,1.106,37,83,8,2,1.919,0.44,0.768,0.364,0.303,10.223,39,5,8,6,9,7,Business Unit B,Product,Manager,Yes,Developer Experience,Infrastructure engineering,Senior / lead,Over 5 years,Yes
48d69815-2eb5-3bb9-a39b-cbe1ceb52e99,2026-06-07,15.622,9.828,1.809,1.652,1.231,0.977,0.125,22.119,6.193,28.941,9.424,19.517,17,5.128,1.438,0.486,34,70,10,4,0.913,0.362,0.276,0.058,1.86,9.739,38,8,11,11,6,7,Business Unit B,Product,Manager,Yes,Developer Experience,Infrastructure engineering,Senior / lead,Over 5 years,Yes
48d69815-2eb5-3bb9-a39b-cbe1ceb52e99,2026-06-14,16.112,7.76,2.412,2.56,0.729,1.638,1.012,27.301,3.42,31.511,12.162,19.349,18,3.722,0.321,1.534,39,92,9,3,2.057,0.227,0.31,0.326,0.565,12.103,38,14,16,12,4,7,Business Unit B,Product,Manager,Yes,Developer Experience,Infrastructure engineering,Senior / lead,Over 5 years,Yes
48d69815-2eb5-3bb9-a39b-cbe1ceb52e99,2026-06-21,14.352,9.335,1.43,1.53,0.987,0.62,0.449,18.562,2.78,29.678,12.334,17.344,15,6.603,0.897,0.746,30,79,9,3,1.942,0.778,0.423,0.274,1.56,11.202,44,7,7,11,4,7,Business Unit B,Product,Manager,Yes,Developer Experience,Infrastructure engineering,Senior / lead,Over 5 years,Yes
48d69815-2eb5-3bb9-a39b-cbe1ceb52e99,2026-06-28,16.623,8.385,3.879,1.349,1.713,1.221,0.075,27.013,1.664,29.902,13.077,16.825,17,4.314,0.72,1.394,37,68,9,5,1.101,0.128,0.328,0.152,0.278,11.157,42,26,17,8,9,7,Business Unit B,Product,Manager,Yes,Developer Experience,Infrastructure engineering,Senior / lead,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-01-04,14.492,7.83,2.282,1.038,1.595,1.247,0.5,23.524,1.108,30.575,9.643,20.932,18,5.273,1.227,0.93,32,46,9,4,2.669,1.145,0.576,0.278,1.236,9.635,53,4,22,9,8,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-01-11,16.18,8.399,2.157,1.317,0.975,2.966,0.367,27.545,2.961,30.627,8.496,22.131,16,3.813,0.512,0.689,28,70,9,7,1.913,0.609,0.6,0.296,0.101,10.548,60,5,12,10,12,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-01-18,16.248,8.645,2.84,1.048,0.679,2.357,0.679,31.743,2.153,30.676,9.518,21.158,17,6.181,0.244,1.836,38,75,10,5,1.963,0.588,0.629,0.141,0.926,9.842,58,7,23,10,12,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-01-25,18.365,11.437,2.711,1.603,0.698,1.378,0.538,22.138,1.613,27.865,6.277,21.588,22,4.978,0.851,2.625,48,43,11,4,1.794,0.273,0.672,0.251,0.42,10.487,63,3,17,8,8,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-02-01,14.989,7.257,2.166,2.512,1.325,0.71,1.019,27.109,4.65,31.418,11.023,20.395,17,2.891,0.074,1.177,28,87,9,4,0.925,0.158,0.239,0.252,0.541,8.285,55,8,12,6,8,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-02-08,15.434,9.494,1.61,2.034,1.475,0.376,0.446,23.223,4.176,29.032,10.915,18.117,19,3.72,1.156,0.528,28,99,11,3,0.867,0.328,0.146,0.06,0.276,8.621,55,6,19,8,8,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-02-15,19.764,10.95,3.47,1.82,1.925,0.801,0.799,32.269,3.169,27.125,10.409,16.716,15,4.645,1.022,2.194,45,97,16,5,1.638,0.212,0.609,0.099,0.06,10.501,55,2,14,9,12,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-02-22,15.721,10.258,1.58,1.388,0.794,1.204,0.496,26.992,0.456,28.947,8.413,20.534,17,4.621,0.145,0.66,33,71,17,3,2.457,0.372,0.911,0.503,0.48,11.56,59,4,17,11,12,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-03-01,13.852,8.866,1.054,1.797,1.255,0.653,0.227,17.85,1.271,29.879,9.937,19.942,12,4.497,0.218,0.285,40,59,11,3,2.79,0.425,0.701,0.714,1.371,10.398,58,4,21,13,12,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-03-08,14.556,8.931,1.081,1.296,1.126,1.771,0.352,22.875,3.089,29.943,9.526,20.417,16,5.012,1.545,1.732,34,89,12,4,1.849,0.319,0.362,0.248,2.354,9.505,53,26,15,18,10,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-03-15,14.904,9.349,1.401,1.41,0.757,1.555,0.432,25.949,3.871,29.894,5.248,24.646,18,4.432,0.255,2.055,42,63,9,3,2.917,0.938,0.495,0.721,1.127,10.996,51,17,18,10,9,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-03-22,15.107,9.472,1.721,1.709,1.165,0.904,0.136,27.573,1.78,29.363,7.982,21.381,17,5.146,1.267,1.22,32,63,12,4,1.708,0.648,0.409,0.33,0.367,10.949,59,13,10,13,9,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-03-29,15.425,10.385,1.428,1.272,1.246,0.724,0.37,26.848,1.324,28.369,8.385,19.983,18,6.026,1.27,0.587,44,51,13,3,1.199,0.436,0.28,0.163,0.191,10.286,54,15,20,12,6,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-04-05,14.536,7.937,1.565,2.406,1.43,0.761,0.438,22.395,4.174,30.633,9.351,21.282,17,5.944,0.511,0.246,38,90,10,4,2.699,0.392,1.028,0.196,0.629,8.94,53,5,14,10,3,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-04-12,17.455,8.836,2.226,3.306,1.821,0.55,0.715,28.447,2.463,29.343,9.365,19.978,16,3.564,1.555,1.472,45,96,13,4,2.549,0.616,0.482,0.61,0.722,10.631,52,8,15,5,11,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-04-19,17.688,11.12,2.815,1.413,1.211,0.823,0.306,23.898,2.304,27.669,4.295,23.374,14,7.937,1.218,1.853,46,63,11,4,1.708,0.654,0.302,0.34,0.382,12.055,53,7,17,13,3,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-04-26,17.906,10.51,2.152,1.558,1.662,1.281,0.742,32.473,2.223,27.828,9.603,18.225,17,6.121,1.885,1.523,60,62,9,4,0.913,0.29,0.161,0.162,3.242,10.503,65,39,11,21,12,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-05-03,15.909,9.267,1.84,2.215,0.945,1.151,0.492,25.006,2.398,29.788,6.613,23.175,18,4.337,1.091,1.31,35,93,12,4,3.523,1.055,0.925,1.038,0.192,11.378,55,7,11,17,11,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-05-10,16.46,10.946,1.39,2.08,0.984,0.794,0.267,26.152,1.961,28.071,5.739,22.331,14,3.923,0.736,2.266,36,72,11,3,1.728,0.352,0.546,0.263,0.55,9.164,55,7,13,14,3,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-05-17,14.816,8.572,1.966,1.681,0.897,1.22,0.48,25.56,1.483,30.53,7.674,22.856,18,4.118,0.765,0.665,41,72,9,3,1.851,0.663,0.463,0.143,3.07,10.753,57,7,10,10,5,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-05-24,13.839,6.967,3.152,1.346,1.016,0.547,0.811,17.168,3.109,32.017,10.43,21.587,19,4.189,0.635,0.352,48,59,8,3,2.304,0.939,0.614,0.479,1.603,10.177,58,8,14,13,3,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-05-31,18.569,12.303,2.939,1.07,0.558,0.831,0.868,27.564,0.838,27.139,5.846,21.293,15,8.31,1.842,1.799,39,58,16,2,2.087,0.665,0.629,0.41,0.302,10.257,61,6,27,18,15,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-06-07,14.503,9.469,2.103,1.319,0.606,0.742,0.264,21.318,4.094,29.925,5.778,24.147,17,4.299,1.295,0.628,43,44,14,2,1.747,0.485,0.556,0.137,0.591,11.203,47,9,21,16,7,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-06-14,16.483,8.838,2.754,1.803,1.07,1.35,0.667,25.758,1.166,30.092,10.053,20.039,18,3.492,1.387,0.598,34,82,11,3,1.362,0.354,0.317,0.15,1.181,11.015,54,8,10,8,8,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-06-21,16.081,10.141,1.934,1.172,1.833,0.73,0.271,27.385,3.6,28.026,4.395,23.631,18,4.829,0.942,1.123,36,85,12,4,2.086,0.635,0.732,0.384,0.79,11.518,57,8,25,15,4,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-06-28,17.155,10.16,2.695,1.474,0.998,1.332,0.496,27.038,0.937,28.841,7.705,21.136,13,4.443,0.259,0.645,50,76,13,3,1.53,0.494,0.351,0.126,0.557,9.613,57,8,19,6,6,7,Business Unit E,Human Resources,Individual Contributor,No,Identity,Application engineering,Experienced,Over 5 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-01-04,17.496,11.569,1.925,1.103,1.639,0.761,0.498,28.296,1.095,26.792,8.859,17.932,13,8.352,0.701,0.858,40,54,13,3,0.471,0.05,0.095,0.076,0.584,10.329,102,25,31,24,15,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-01-11,17.059,11.326,1.663,1.268,1.551,0.637,0.615,28.269,1.781,27.123,12.079,15.045,15,6.99,1.908,2.371,40,82,13,4,0.805,0.109,0.144,0.161,0.675,10.812,104,3,24,16,10,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-01-18,18.697,11.007,1.929,1.838,1.245,1.144,1.533,28.374,4.978,27.747,11.009,16.738,13,7.902,1.132,0.554,40,76,15,3,1.519,0.154,0.519,0.425,1.071,10.47,108,4,21,38,5,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-01-25,18.254,10.46,2.803,1.021,1.749,1.18,1.041,30.74,5.192,27.791,12.352,15.438,14,4.542,0.521,2.185,44,61,12,4,1.248,0.269,0.481,0.227,0.294,10.098,111,4,31,21,23,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-02-01,18.189,11.457,1.894,1.303,1.766,1.106,0.664,25.454,4.349,26.777,10.033,16.745,16,4.836,1.371,1.875,39,51,12,6,0.788,0.338,0.217,0.174,0.247,9.297,109,13,22,30,23,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-02-08,18.164,10.856,1.973,2.191,1.419,1.506,0.22,23.695,2.665,27.725,11.956,15.769,17,7.493,1.628,1.432,29,91,14,4,0.88,0.295,0.163,0.142,0.327,10.017,109,2,17,13,14,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-02-15,16.623,10.427,1.932,1.297,0.54,1.197,1.23,27.085,0.362,29.033,12.078,16.955,13,6.643,1.532,0.858,45,59,13,3,0,0,0,0,0.354,8.576,108,4,32,26,15,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-02-22,16.296,11.666,1.619,1.295,0.793,0.616,0.307,21.416,1.2,27.541,10,17.541,15,6.657,0.158,0.259,40,50,15,2,1.6,0.627,0.394,0.205,8.39,10.095,104,16,32,36,14,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-03-01,19.088,12.263,1.765,1.769,1.845,1.004,0.441,29.775,0.564,25.892,9.39,16.502,17,7.802,1.608,0.296,40,84,17,4,0.539,0.189,0.196,0.076,2.445,10.434,114,20,25,33,10,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-03-08,17.785,10.805,2.781,1.929,0.893,0.734,0.645,30.473,1.68,28.303,10.471,17.831,16,5.155,1.08,1.506,44,69,12,3,2.055,0.378,0.703,0.428,0.466,13.169,107,7,22,16,19,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-03-15,13.719,8.927,1.038,1.067,1.109,1.363,0.214,25.206,4.027,29.963,13.009,16.954,14,5.274,1.193,0.552,23,69,9,4,1.276,0.139,0.362,0.166,1.394,11.329,108,19,18,37,12,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-03-22,16.326,9.136,1.611,2.775,1.667,0.941,0.195,21.294,0.98,29.196,9.883,19.313,19,3.37,0.327,1.559,25,80,10,6,0.642,0.169,0.15,0.132,2.714,9.858,103,35,24,27,9,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-03-29,14.263,8.7,2.563,0.777,1.495,0.546,0.181,22.709,2.058,29.805,12.215,17.59,20,6.178,0.557,1.542,34,68,10,4,0.364,0.066,0.081,0.058,0.686,8.378,110,5,24,37,19,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-04-05,17.636,12.692,1.576,0.729,0.919,1.319,0.401,28.722,1.035,26.389,11.155,15.234,14,5.89,0.783,0.836,48,42,13,3,0.804,0.227,0.184,0.046,4.491,9.281,101,4,18,22,18,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-04-12,14.218,8.831,1.733,1.686,0.491,0.798,0.678,27.234,3.497,30.678,14.257,16.421,19,5.192,0.516,1.819,30,92,10,2,1.457,0.4,0.484,0.373,3.89,8.721,110,10,47,13,24,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-04-19,15.045,8.511,1.744,1.94,1.763,0.562,0.526,22.112,1.072,29.726,11.844,17.882,18,5.913,1.086,0.472,21,71,9,3,0,0,0,0,0.8,10.196,101,5,28,16,7,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-04-26,16.114,9.211,3.116,1.163,1.719,0.55,0.356,27.883,3.66,29.071,12.48,16.59,18,3.1,1.209,0.612,49,65,13,3,0.664,0.118,0.18,0.046,0.904,11.68,106,13,27,32,12,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-05-03,17.593,9.171,2.799,1.065,0.805,3.383,0.37,27.489,5.492,30.025,14.026,15.999,18,3.431,0.328,0.739,44,60,8,6,2.004,0.73,0.474,0.405,1.22,10.986,105,7,22,34,18,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-05-10,16.918,10.369,1.506,1.702,1.736,1.354,0.251,23.024,3.258,27.895,12.195,15.7,15,3.478,1.643,1.563,28,92,14,7,1.779,0.439,0.471,0.394,3.189,11.206,106,6,46,17,18,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-05-17,13.771,8.571,2.367,1.102,0.675,0.967,0.09,20.815,2.816,30.754,13.872,16.881,18,4.619,1.087,0.225,29,43,14,3,1.439,0.643,0.281,0.369,0.724,8.108,109,11,22,36,23,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-05-24,17.193,10.44,2.242,1.35,0.981,1.796,0.383,27.911,3.49,28.578,13.572,15.006,14,3.473,1.183,0.707,45,70,12,4,0.941,0.107,0.173,0.153,0.358,7.558,105,5,27,20,19,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-05-31,14.781,10.205,1.093,1.277,0.435,1.24,0.532,21.828,2.982,29.361,13.263,16.098,13,7.363,0.81,1.624,32,67,11,4,1.472,0.179,0.501,0.14,0.445,11.401,113,12,24,22,28,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-06-07,14.349,10.161,1.403,1.128,0.462,0.544,0.651,19.923,1.961,29.376,11.302,18.075,19,5.518,1.304,2.101,31,58,12,2,0.583,0.196,0.166,0.151,1.016,7.423,101,10,20,34,12,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-06-14,15.046,8.052,1.788,1.829,1.65,0.66,1.068,25.311,1.348,30.298,11.577,18.722,21,3.855,1.036,0.709,26,65,10,4,1.45,0.507,0.292,0.162,0.269,9.485,112,8,44,31,8,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-06-21,20.76,13.146,2.803,1.026,1.426,1.56,0.799,28.656,1.314,25.428,8.712,16.716,12,5.34,0.832,1.248,41,59,16,6,0.45,0.193,0.165,0.059,0.973,12.119,109,9,23,14,13,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-06-28,18.622,11.715,2.757,0.986,1.584,1.015,0.566,22.625,2.27,26.701,12.026,14.675,15,5.501,1.135,1.726,44,47,11,3,1.201,0.234,0.467,0.079,5.373,10.518,104,4,42,13,25,7,Business Unit B,Engineering,Senior Manager,Yes,Developer Experience,Application engineering,Early career,Under 2 years,Yes
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-01-04,18.506,8.495,2.887,2.324,2.526,0.813,1.462,29.171,4.615,28.979,6.146,22.834,17,6.465,0.37,0.988,41,100,9,7,2.523,1.128,0.906,0.333,0.205,10.948,35,12,7,7,5,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Application engineering,Experienced,2 to 5 years,Yes
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-01-11,19.267,9.332,2.806,3.442,2.357,0.808,0.523,28.693,3.911,28.312,6.852,21.46,16,6.787,1.053,1.222,45,110,13,5,1.722,0.363,0.515,0.11,0.778,10.916,39,8,13,12,4,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Application engineering,Experienced,2 to 5 years,Yes
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-01-18,19.296,11.058,2.904,2.179,1.366,1.424,0.365,25.14,0.526,27.576,9.188,18.388,14,8.278,2.065,2.16,35,74,11,5,2.307,0.307,0.401,0.366,0.623,10.501,37,8,10,9,5,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Application engineering,Experienced,2 to 5 years,Yes
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-01-25,17.551,8.435,3.419,2.549,1.347,0.795,1.007,24.561,4.709,30.218,9.3,20.918,13,5.52,1.484,1.516,39,112,10,4,1.338,0.159,0.324,0.313,0.63,11.928,30,17,13,8,7,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Application engineering,Experienced,2 to 5 years,Yes
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-02-01,21.641,11.254,2.937,5.003,1.767,0.446,0.235,30.467,1.742,26.979,2.403,24.576,15,7.467,1.747,1.732,52,146,14,3,1.715,0.428,0.413,0.194,1.608,9.531,34,14,15,9,7,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Application engineering,Experienced,2 to 5 years,Yes
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-02-08,21.961,10.392,2.922,3.28,2.286,2.664,0.417,33.369,6.356,27.323,4.692,22.631,18,8.784,0.876,1.341,40,118,15,8,1.594,0.464,0.291,0.086,0.857,11.546,32,11,10,9,5,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Application engineering,Experienced,2 to 5 years,Yes
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-02-15,18.264,8.783,3.582,3.069,1.489,1.141,0.2,24.065,0.39,29.728,4.958,24.77,14,4.721,0.506,1.866,36,115,10,4,1.184,0.355,0.349,0.247,0.16,10.627,31,10,14,10,7,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Application engineering,Experienced,2 to 5 years,Yes
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-02-22,19.251,9.378,2.661,3.131,2.359,1.326,0.397,25.617,2.429,28.264,4.158,24.106,15,6.162,1.078,1.231,58,98,11,5,1.836,0.333,0.561,0.459,0.555,10.517,31,15,11,3,5,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Application engineering,Experienced,2 to 5 years,Yes
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-03-01,18.93,9.758,4.21,2.397,1.131,1.254,0.18,29.129,3.576,29.111,4.015,25.096,19,6.7,0.804,1.118,43,92,11,4,2.888,0.552,0.65,0.534,0.288,9.402,22,18,5,4,5,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Application engineering,Experienced,2 to 5 years,Yes
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-03-08,24.616,11.287,4.969,2.609,2.075,3.418,0.259,35.669,8.752,26.639,4.601,22.037,15,7.819,1.834,0.676,53,91,13,10,2.468,1.033,0.955,0.427,0.69,9.767,32,12,5,9,4,7,Business Unit C,Engineering,Individual Contributor,No,Platform,Application engineering,Experienced,2 to 5 years,Yes
